order_item_id,order_id,product_id,quantity,unit_price,total_price
19022,6369,2252,10,4823.91,48239.1
19023,6370,3446,1,90.3,90.3
19024,6371,3105,8,167.37,1338.96
19025,6371,2010,3,2040.53,6121.59
19026,6371,1596,7,109.95,769.65
19027,6372,164,6,146.0,876.0
19028,6372,2032,7,116.08,812.56
19029,6372,887,1,1200.51,1200.51
19030,6372,2752,2,5292.99,10585.98
19031,6373,762,4,600.42,2401.68
19032,6373,2139,10,77.94,779.4
19033,6373,508,8,136.81,1094.48
19034,6374,4344,3,2326.85,6980.55
19035,6374,2883,6,201.2,1207.2
19036,6375,2546,7,957.23,6700.61
19037,6376,365,7,1407.86,9855.02
19038,6376,768,6,7121.04,42726.24
19039,6376,1952,4,3319.24,13276.96
19040,6376,3222,2,1557.52,3115.04
19041,6376,1579,4,166.12,664.48
19042,6377,3730,3,15.49,46.47
19043,6378,1651,4,1192.8,4771.2
19044,6378,4076,2,592.48,1184.96
19045,6378,4609,1,1399.88,1399.88
19046,6379,1138,4,79.3,317.2
19047,6379,1652,4,815.09,3260.36
19048,6380,4470,5,893.96,4469.8
19049,6380,3578,1,191.94,191.94
19050,6380,506,7,240.79,1685.53
19051,6381,1721,1,1079.51,1079.51
19052,6382,4384,7,672.82,4709.74
19053,6383,4204,7,116.75,817.25
19054,6383,2129,10,1462.17,14621.7
19055,6384,4737,3,152.67,458.01
19056,6384,4074,10,402.32,4023.2
19057,6384,1177,5,39.46,197.3
19058,6384,1080,9,1789.95,16109.55
19059,6384,4510,2,450.48,900.96
19060,6385,3040,7,366.75,2567.25
19061,6385,432,10,23.47,234.7
19062,6385,862,9,51.47,463.23
19063,6385,2193,5,10415.73,52078.65
19064,6385,1472,1,200.32,200.32
19065,6386,4662,3,326.94,980.82
19066,6386,2964,7,102.49,717.43
19067,6386,2992,3,1233.72,3701.16
19068,6386,852,10,217.32,2173.2
19069,6387,5,6,351.91,2111.46
19070,6387,3094,8,938.26,7506.08
19071,6388,869,5,1342.68,6713.4
19072,6388,3756,3,26.08,78.24
19073,6388,3487,8,4963.67,39709.36
19074,6389,4662,1,326.94,326.94
19075,6389,2273,5,181.46,907.3
19076,6389,1384,3,201.55,604.65
19077,6389,127,10,113.16,1131.6
19078,6389,3591,7,2482.89,17380.23
19079,6390,4592,5,671.13,3355.65
19080,6390,4197,2,2592.97,5185.94
19081,6390,4790,1,387.31,387.31
19082,6390,1587,4,651.5,2606.0
19083,6390,537,8,137.55,1100.4
19084,6391,4230,1,506.46,506.46
19085,6392,2976,2,585.95,1171.9
19086,6392,3520,5,17.98,89.9
19087,6393,2100,7,1705.21,11936.47
19088,6393,2682,4,317.84,1271.36
19089,6393,1845,10,635.49,6354.9
19090,6394,589,7,1737.34,12161.38
19091,6394,224,4,44.5,178.0
19092,6394,3803,4,80.53,322.12
19093,6394,894,1,2888.67,2888.67
19094,6394,1447,6,226.26,1357.56
19095,6395,695,8,1217.14,9737.12
19096,6396,2607,4,201.84,807.36
19097,6396,3857,8,61.62,492.96
19098,6397,666,3,586.55,1759.65
19099,6397,2532,10,124.59,1245.9
19100,6397,1072,1,1022.67,1022.67
19101,6397,4219,6,813.46,4880.76
19102,6398,2786,5,294.93,1474.65
19103,6398,2888,10,4012.28,40122.8
19104,6398,2963,1,226.14,226.14
19105,6399,690,9,973.6,8762.4
19106,6399,725,1,646.07,646.07
19107,6399,4032,6,59.76,358.56
19108,6400,2033,9,1021.62,9194.58
19109,6400,3815,1,75.03,75.03
19110,6400,4739,9,64.53,580.77
19111,6401,4061,9,1539.88,13858.92
19112,6401,1783,3,52.33,156.99
19113,6402,4724,9,317.11,2853.99
19114,6403,174,10,834.09,8340.9
19115,6404,3612,4,590.91,2363.64
19116,6404,4161,1,509.71,509.71
19117,6405,2005,9,29.2,262.8
19118,6405,1912,8,14207.97,113663.76
19119,6406,1634,3,2343.85,7031.55
19120,6407,4640,1,7.14,7.14
19121,6407,1706,4,348.18,1392.72
19122,6407,1370,3,132.61,397.83
19123,6407,2782,4,188.66,754.64
19124,6408,2435,10,701.04,7010.4
19125,6409,284,1,78.09,78.09
19126,6410,927,5,216.2,1081.0
19127,6410,2983,9,1500.19,13501.71
19128,6410,1285,4,153.8,615.2
19129,6410,197,9,132.8,1195.2
19130,6410,3167,1,278.58,278.58
19131,6411,2448,3,351.78,1055.34
19132,6411,3650,8,261.89,2095.12
19133,6411,1187,6,114.53,687.18
19134,6411,4725,5,442.85,2214.25
19135,6412,1493,2,214.48,428.96
19136,6412,2373,2,635.64,1271.28
19137,6412,1480,8,259.41,2075.28
19138,6412,196,3,891.21,2673.63
19139,6413,4634,6,1756.81,10540.86
19140,6413,3804,3,635.11,1905.33
19141,6414,3086,6,796.01,4776.06
19142,6414,2744,10,1154.96,11549.6
19143,6414,219,3,241.43,724.29
19144,6414,3698,7,823.46,5764.22
19145,6414,3708,2,3800.59,7601.18
19146,6415,4143,6,885.87,5315.22
19147,6415,4261,1,2232.9,2232.9
19148,6415,4591,5,199.18,995.9
19149,6415,4277,10,203.76,2037.6
19150,6416,3852,3,1048.47,3145.41
19151,6417,3254,5,2444.96,12224.8
19152,6417,3016,6,2373.63,14241.78
19153,6417,660,9,402.65,3623.85
19154,6417,4225,2,63.72,127.44
19155,6417,2334,4,292.68,1170.72
19156,6418,1610,4,342.43,1369.72
19157,6419,4493,3,206.56,619.68
19158,6419,720,2,459.06,918.12
19159,6420,577,1,711.97,711.97
19160,6420,3675,4,453.76,1815.04
19161,6420,464,6,689.23,4135.38
19162,6420,2797,6,1181.22,7087.32
19163,6421,885,4,1390.54,5562.16
19164,6421,4769,9,2341.92,21077.28
19165,6421,704,8,60.46,483.68
19166,6422,2222,7,189.29,1325.03
19167,6423,1370,2,132.61,265.22
19168,6423,1580,10,148.3,1483.0
19169,6423,3739,5,286.79,1433.95
19170,6424,2061,6,1791.76,10750.56
19171,6424,4150,9,720.47,6484.23
19172,6425,1179,3,113.49,340.47
19173,6425,3615,1,1413.6,1413.6
19174,6425,4034,4,7.07,28.28
19175,6425,2117,4,354.85,1419.4
19176,6425,1855,3,2242.8,6728.4
19177,6426,1277,3,16213.55,48640.65
19178,6426,1033,1,910.0,910.0
19179,6426,2043,10,227.8,2278.0
19180,6426,417,9,5122.18,46099.62
19181,6427,3123,8,1044.63,8357.04
19182,6427,1322,6,1106.71,6640.26
19183,6427,2313,5,706.07,3530.35
19184,6427,4795,2,399.19,798.38
19185,6428,4850,3,1026.23,3078.69
19186,6428,1119,9,676.04,6084.36
19187,6428,494,4,137.37,549.48
19188,6428,3062,2,303.48,606.96
19189,6429,2917,9,384.24,3458.16
19190,6429,3238,3,76.11,228.33
19191,6429,2311,8,309.08,2472.64
19192,6430,3766,5,513.39,2566.95
19193,6430,211,10,1177.26,11772.6
19194,6430,3565,2,2105.24,4210.48
19195,6431,4101,7,52.68,368.76
19196,6431,1529,8,240.17,1921.36
19197,6431,3758,6,10697.04,64182.24
19198,6431,3488,5,1355.6,6778.0
19199,6432,2279,7,1358.42,9508.94
19200,6432,4582,3,114.18,342.54
19201,6433,3618,3,326.48,979.44
19202,6434,716,1,2616.42,2616.42
19203,6434,2171,4,2198.67,8794.68
19204,6434,2060,7,668.47,4679.29
19205,6435,2121,6,18648.69,111892.14
19206,6435,3372,9,83.23,749.07
19207,6435,3242,1,36946.0,36946.0
19208,6435,13,5,718.78,3593.9
19209,6435,1105,8,2635.64,21085.12
19210,6436,4622,9,6660.49,59944.41
19211,6436,3352,2,299.84,599.68
19212,6436,1967,4,371.89,1487.56
19213,6437,222,9,30.38,273.42
19214,6437,4597,1,329.74,329.74
19215,6437,2135,1,293.99,293.99
19216,6437,2234,6,1907.41,11444.46
19217,6438,3322,8,128.83,1030.64
19218,6439,3390,4,615.97,2463.88
19219,6439,1399,5,3026.7,15133.5
19220,6440,116,4,785.98,3143.92
19221,6440,3569,7,700.03,4900.21
19222,6441,922,5,107.21,536.05
19223,6441,4260,3,132.02,396.06
19224,6441,262,2,457.29,914.58
19225,6441,3501,6,2938.25,17629.5
19226,6442,3459,3,514.32,1542.96
19227,6442,4113,6,5181.2,31087.2
19228,6442,4014,8,673.59,5388.72
19229,6442,3656,4,863.35,3453.4
19230,6443,579,4,54.42,217.68
19231,6443,2323,2,993.53,1987.06
19232,6443,3378,5,117.66,588.3
19233,6443,1497,8,11013.35,88106.8
19234,6443,997,7,7414.09,51898.63
19235,6444,3921,2,8085.79,16171.58
19236,6444,1593,3,962.42,2887.26
19237,6444,4384,5,672.82,3364.1
19238,6445,1642,9,4158.62,37427.58
19239,6445,1097,8,562.6,4500.8
19240,6445,4429,6,583.09,3498.54
19241,6446,3094,9,938.26,8444.34
19242,6446,1904,2,870.5,1741.0
19243,6446,3861,5,253.83,1269.15
19244,6446,4468,3,935.54,2806.62
19245,6446,4057,7,4482.35,31376.45
19246,6447,992,1,23.38,23.38
19247,6447,586,5,725.56,3627.8
19248,6447,4455,3,3347.89,10043.67
19249,6447,41,3,1513.69,4541.07
19250,6447,1488,6,35.64,213.84
19251,6448,3622,9,847.11,7623.99
19252,6449,2694,7,408.65,2860.55
19253,6449,2924,2,454.1,908.2
19254,6449,4353,6,344.12,2064.72
19255,6449,634,7,263.56,1844.92
19256,6449,3106,4,859.83,3439.32
19257,6450,1259,6,173.66,1041.96
19258,6450,2682,5,317.84,1589.2
19259,6450,1600,10,167.77,1677.7
19260,6451,590,8,138.45,1107.6
19261,6451,56,6,2021.36,12128.16
19262,6451,1480,9,259.41,2334.69
19263,6452,1707,1,1371.24,1371.24
19264,6452,666,5,586.55,2932.75
19265,6452,3146,9,1011.99,9107.91
19266,6452,1330,2,1229.67,2459.34
19267,6453,2316,4,941.04,3764.16
19268,6453,1224,1,930.11,930.11
19269,6454,2022,2,757.99,1515.98
19270,6454,3819,4,275.36,1101.44
19271,6454,4423,9,3286.94,29582.46
19272,6454,196,3,891.21,2673.63
19273,6454,1047,3,1330.21,3990.63
19274,6455,4173,7,241.86,1693.02
19275,6455,4629,3,2588.19,7764.57
19276,6455,1218,10,759.83,7598.3
19277,6455,1315,4,507.83,2031.32
19278,6456,339,4,928.9,3715.6
19279,6457,668,1,4772.37,4772.37
19280,6458,3485,6,109.81,658.86
19281,6458,2332,3,449.08,1347.24
19282,6459,2492,7,177.69,1243.83
19283,6460,3510,2,224.57,449.14
19284,6460,3137,5,2083.77,10418.85
19285,6460,3931,3,1369.09,4107.27
19286,6460,2783,4,82.25,329.0
19287,6461,1935,9,26400.1,237600.9
19288,6461,2097,3,1366.94,4100.82
19289,6461,3078,5,1146.16,5730.8
19290,6461,458,1,105.82,105.82
19291,6461,4122,9,406.93,3662.37
19292,6462,669,8,9.38,75.04
19293,6462,2462,3,1523.3,4569.9
19294,6462,29,8,203.09,1624.72
19295,6462,2993,3,557.05,1671.15
19296,6463,3073,4,677.29,2709.16
19297,6463,3235,4,73.25,293.0
19298,6463,4341,1,2051.61,2051.61
19299,6464,560,1,265.9,265.9
19300,6464,3454,3,215.66,646.98
19301,6465,1795,1,688.42,688.42
19302,6466,3398,7,4667.03,32669.21
19303,6466,1343,3,962.96,2888.88
19304,6466,4846,1,1108.84,1108.84
19305,6466,3401,4,1044.98,4179.92
19306,6466,2458,8,716.02,5728.16
19307,6467,972,4,180.01,720.04
19308,6468,1917,6,153.38,920.28
19309,6468,1284,8,2099.93,16799.44
19310,6468,3903,7,6113.24,42792.68
19311,6468,2265,3,1387.05,4161.15
19312,6469,2247,10,129.86,1298.6
19313,6469,1626,10,2526.73,25267.3
19314,6469,478,8,797.5,6380.0
19315,6469,541,4,1751.36,7005.44
19316,6470,3947,6,1119.97,6719.82
19317,6470,1965,4,1150.57,4602.28
19318,6471,3970,4,3465.37,13861.48
19319,6471,3116,2,729.11,1458.22
19320,6471,388,6,8340.38,50042.28
19321,6472,4386,5,272.62,1363.1
19322,6473,385,7,160.12,1120.84
19323,6473,4263,5,1562.25,7811.25
19324,6473,2500,4,832.71,3330.84
19325,6474,723,1,66.18,66.18
19326,6474,4562,7,6589.08,46123.56
19327,6474,4540,4,1578.09,6312.36
19328,6475,2869,9,1115.25,10037.25
19329,6475,3010,2,246.64,493.28
19330,6475,1292,10,21038.46,210384.6
19331,6475,182,7,138.22,967.54
19332,6475,2889,1,280.64,280.64
19333,6476,730,6,155.58,933.48
19334,6477,2732,9,6261.21,56350.89
19335,6477,1357,9,220.36,1983.24
19336,6477,4292,7,262.21,1835.47
19337,6477,3568,1,2505.1,2505.1
19338,6477,4900,6,1236.81,7420.86
19339,6478,1413,6,990.73,5944.38
19340,6478,4662,9,326.94,2942.46
19341,6478,1747,5,2159.01,10795.05
19342,6478,4675,10,1717.77,17177.7
19343,6479,3269,7,707.53,4952.71
19344,6479,3389,4,1820.86,7283.44
19345,6479,3939,3,296.03,888.09
19346,6480,1898,9,5500.42,49503.78
19347,6480,392,6,1045.75,6274.5
19348,6480,4097,1,1221.51,1221.51
19349,6481,3661,7,291.36,2039.52
19350,6481,3563,6,18.72,112.32
19351,6482,3958,9,349.1,3141.9
19352,6483,2497,4,329.03,1316.12
19353,6483,2081,9,500.4,4503.6
19354,6484,4274,4,98.99,395.96
19355,6484,2298,9,4092.89,36836.01
19356,6485,7,4,5342.38,21369.52
19357,6485,3625,2,8614.99,17229.98
19358,6486,2737,9,302.45,2722.05
19359,6486,2346,6,2592.39,15554.34
19360,6487,1965,2,1150.57,2301.14
19361,6487,1781,8,60.65,485.2
19362,6487,2282,3,180.96,542.88
19363,6488,1038,9,55.59,500.31
19364,6489,4196,2,237.65,475.3
19365,6489,316,9,516.0,4644.0
19366,6490,2499,4,1636.26,6545.04
19367,6490,4411,4,183.48,733.92
19368,6490,1438,2,5572.65,11145.3
19369,6490,1564,3,1883.1,5649.3
19370,6490,656,4,546.45,2185.8
19371,6491,4718,2,2954.23,5908.46
19372,6492,3829,6,2943.77,17662.62
19373,6493,3947,9,1119.97,10079.73
19374,6493,3252,3,781.99,2345.97
19375,6494,4428,5,140.91,704.55
19376,6494,3927,9,2111.31,19001.79
19377,6494,1002,6,2001.31,12007.86
19378,6494,4310,10,249.07,2490.7
19379,6494,3269,9,707.53,6367.77
19380,6495,2058,3,1856.02,5568.06
19381,6495,763,8,23265.69,186125.52
19382,6495,1306,7,129.92,909.44
19383,6496,4193,3,3431.5,10294.5
19384,6497,1728,6,1680.24,10081.44
19385,6498,679,3,2034.74,6104.22
19386,6498,4637,3,1096.02,3288.06
19387,6498,1877,2,215.15,430.3
19388,6498,70,8,189.98,1519.84
19389,6498,4134,5,3369.25,16846.25
19390,6499,3580,10,101.01,1010.1
19391,6499,2796,7,140.05,980.35
19392,6499,833,8,110.87,886.96
19393,6499,725,9,646.07,5814.63
19394,6500,1772,3,6356.19,19068.57
19395,6500,4060,4,350.41,1401.64
19396,6501,4570,3,510.73,1532.19
19397,6501,3862,10,153.02,1530.2
19398,6501,3861,5,253.83,1269.15
19399,6501,686,4,1456.96,5827.84
19400,6501,4631,8,49.26,394.08
19401,6502,628,8,414.03,3312.24
19402,6502,4050,1,901.96,901.96
19403,6503,3646,6,94.02,564.12
19404,6503,3517,2,151.6,303.2
19405,6503,2498,10,328.64,3286.4
19406,6503,299,5,1692.4,8462.0
19407,6504,2575,9,25483.79,229354.11
19408,6504,2389,6,1900.56,11403.36
19409,6504,1095,2,1500.52,3001.04
19410,6504,573,3,816.48,2449.44
19411,6504,2557,5,9.59,47.95
19412,6505,2836,5,318.89,1594.45
19413,6505,212,1,2746.15,2746.15
19414,6506,1311,2,481.58,963.16
19415,6506,4079,5,279.24,1396.2
19416,6506,4374,9,612.54,5512.86
19417,6506,744,10,519.96,5199.6
19418,6507,3167,1,278.58,278.58
19419,6508,3250,1,30.81,30.81
19420,6508,2374,6,1061.33,6367.98
19421,6508,3425,6,34.83,208.98
19422,6508,512,2,463.71,927.42
19423,6509,2011,9,44.85,403.65
19424,6509,2842,8,51.4,411.2
19425,6509,2041,2,176.36,352.72
19426,6509,3367,9,227.19,2044.71
19427,6510,3767,1,115.76,115.76
19428,6510,4516,2,127.15,254.3
19429,6510,2224,6,380.99,2285.94
19430,6511,4146,3,9.67,29.01
19431,6512,3658,9,21.87,196.83
19432,6512,1961,9,460.48,4144.32
19433,6513,1375,7,4543.09,31801.63
19434,6513,1670,6,1135.36,6812.16
19435,6513,1620,3,2799.73,8399.19
19436,6514,3559,6,421.96,2531.76
19437,6514,4446,10,159.58,1595.8
19438,6514,4732,4,463.96,1855.84
19439,6515,3600,4,355.45,1421.8
19440,6516,4858,1,2075.23,2075.23
19441,6517,605,4,929.61,3718.44
19442,6518,3565,9,2105.24,18947.16
19443,6518,91,1,578.38,578.38
19444,6518,1876,7,4056.74,28397.18
19445,6519,751,6,125.18,751.08
19446,6519,2789,5,252.25,1261.25
19447,6519,1208,7,184.98,1294.86
19448,6519,463,3,175.04,525.12
19449,6519,3568,8,2505.1,20040.8
19450,6520,555,6,829.66,4977.96
19451,6520,709,9,22.01,198.09
19452,6520,528,10,537.4,5374.0
19453,6520,1992,4,1550.05,6200.2
19454,6521,387,5,834.84,4174.2
19455,6522,2049,8,305.75,2446.0
19456,6522,2259,7,10.06,70.42
19457,6523,721,4,793.39,3173.56
19458,6523,762,7,600.42,4202.94
19459,6523,1586,9,1414.13,12727.17
19460,6524,1460,9,1372.49,12352.41
19461,6525,3335,2,4080.6,8161.2
19462,6525,2301,10,2422.44,24224.4
19463,6525,4390,1,1202.98,1202.98
19464,6525,4786,3,316.14,948.42
19465,6525,2490,9,28.08,252.72
19466,6526,4231,6,47.38,284.28
19467,6526,2142,6,539.66,3237.96
19468,6526,4039,5,483.55,2417.75
19469,6526,4692,10,720.0,7200.0
19470,6526,4574,10,208.08,2080.8
19471,6527,3772,4,237.05,948.2
19472,6527,4498,9,2514.63,22631.67
19473,6527,493,3,561.53,1684.59
19474,6528,2495,5,75.93,379.65
19475,6528,2221,1,292.1,292.1
19476,6528,4432,7,17.62,123.34
19477,6529,4885,2,1291.15,2582.3
19478,6529,3961,8,166.86,1334.88
19479,6529,2862,6,1033.21,6199.26
19480,6529,2597,7,201.25,1408.75
19481,6529,3943,8,204.21,1633.68
19482,6530,2073,3,571.12,1713.36
19483,6530,254,5,2352.67,11763.35
19484,6530,4664,1,246.57,246.57
19485,6530,4791,1,335.69,335.69
19486,6530,3035,10,546.25,5462.5
19487,6531,2382,5,118.97,594.85
19488,6531,2504,1,199.59,199.59
19489,6531,2947,7,568.17,3977.19
19490,6532,2989,6,91.77,550.62
19491,6532,572,10,6181.18,61811.8
19492,6532,4041,2,679.76,1359.52
19493,6533,769,9,195.23,1757.07
19494,6533,1126,4,89.58,358.32
19495,6533,1013,4,11242.98,44971.92
19496,6533,166,1,928.69,928.69
19497,6534,4365,2,204.32,408.64
19498,6534,2990,3,18622.45,55867.35
19499,6534,3993,8,25.83,206.64
19500,6534,4452,8,237.04,1896.32
19501,6535,1384,3,201.55,604.65
19502,6536,4346,6,520.91,3125.46
19503,6536,2278,1,89.25,89.25
19504,6536,1057,8,481.2,3849.6
19505,6536,3862,3,153.02,459.06
19506,6537,2195,9,664.59,5981.31
19507,6537,512,3,463.71,1391.13
19508,6538,1274,2,311.06,622.12
19509,6538,4600,2,3568.48,7136.96
19510,6538,4920,9,3476.31,31286.79
19511,6538,4852,3,22882.38,68647.14
19512,6539,225,8,246.34,1970.72
19513,6539,4035,9,148.49,1336.41
19514,6539,3469,6,252.85,1517.1
19515,6540,4540,7,1578.09,11046.63
19516,6540,1929,7,2607.24,18250.68
19517,6541,2565,9,130.53,1174.77
19518,6541,2573,5,318.97,1594.85
19519,6541,3501,8,2938.25,23506.0
19520,6542,3297,1,6180.77,6180.77
19521,6543,169,7,346.03,2422.21
19522,6543,2260,8,673.87,5390.96
19523,6543,1218,5,759.83,3799.15
19524,6543,1170,3,1798.54,5395.62
19525,6543,663,4,476.03,1904.12
19526,6544,2606,6,379.11,2274.66
19527,6545,4639,1,24.25,24.25
19528,6546,1549,1,1577.71,1577.71
19529,6546,3699,6,2026.98,12161.88
19530,6547,2116,10,231.55,2315.5
19531,6548,3381,9,12864.05,115776.45
19532,6549,1214,7,1914.08,13398.56
19533,6549,421,5,11000.87,55004.35
19534,6549,6,9,351.92,3167.28
19535,6550,3796,6,306.8,1840.8
19536,6550,1923,4,100.03,400.12
19537,6550,3363,6,33.91,203.46
19538,6550,4642,9,606.4,5457.6
19539,6550,3303,5,691.97,3459.85
19540,6551,1333,3,363.01,1089.03
19541,6551,2444,10,1406.94,14069.4
19542,6552,561,8,772.22,6177.76
19543,6553,1717,7,822.69,5758.83
19544,6553,1796,6,161.85,971.1
19545,6553,2453,8,452.07,3616.56
19546,6553,352,5,4571.71,22858.55
19547,6553,491,9,494.06,4446.54
19548,6554,3338,4,399.88,1599.52
19549,6555,1129,9,454.14,4087.26
19550,6555,1370,4,132.61,530.44
19551,6555,4356,3,1463.25,4389.75
19552,6555,3297,7,6180.77,43265.39
19553,6555,2274,7,526.28,3683.96
19554,6556,646,3,332.13,996.39
19555,6556,4785,10,31176.96,311769.6
19556,6557,2154,6,706.74,4240.44
19557,6557,446,8,1365.28,10922.24
19558,6557,4561,5,100.42,502.1
19559,6558,21,3,4505.62,13516.86
19560,6558,3319,6,2690.26,16141.56
19561,6558,670,8,2570.53,20564.24
19562,6558,3443,2,617.75,1235.5
19563,6558,1045,2,385.93,771.86
19564,6559,1738,1,100.78,100.78
19565,6559,43,3,420.37,1261.11
19566,6559,4122,4,406.93,1627.72
19567,6560,3147,7,172.98,1210.86
19568,6561,3379,3,1068.01,3204.03
19569,6561,1921,9,25.68,231.12
19570,6561,882,3,225.5,676.5
19571,6561,3655,8,625.56,5004.48
19572,6561,2817,9,1030.41,9273.69
19573,6562,1770,1,1143.49,1143.49
19574,6562,4265,9,457.08,4113.72
19575,6562,1410,5,343.22,1716.1
19576,6563,2252,2,4823.91,9647.82
19577,6564,3490,10,45.52,455.2
19578,6564,4702,9,57.21,514.89
19579,6565,4840,1,187.56,187.56
19580,6565,2111,6,221.06,1326.36
19581,6565,2508,7,3234.49,22641.43
19582,6565,2387,4,353.9,1415.6
19583,6566,2010,9,2040.53,18364.77
19584,6566,728,7,842.17,5895.19
19585,6566,4011,5,517.26,2586.3
19586,6566,4047,5,1430.33,7151.65
19587,6567,4069,7,84.0,588.0
19588,6567,4433,6,702.49,4214.94
19589,6568,682,5,91.93,459.65
19590,6568,3118,2,160.92,321.84
19591,6568,1262,5,560.38,2801.9
19592,6569,3238,6,76.11,456.66
19593,6569,4127,1,133.42,133.42
19594,6569,4150,7,720.47,5043.29
19595,6570,1268,2,128.86,257.72
19596,6570,3206,2,181.11,362.22
19597,6570,1554,6,144.65,867.9
19598,6570,1304,7,160.93,1126.51
19599,6570,2524,3,312.41,937.23
19600,6571,845,6,641.81,3850.86
19601,6571,2373,4,635.64,2542.56
19602,6571,1604,10,150.78,1507.8
19603,6572,2131,9,965.19,8686.71
19604,6572,239,9,185.29,1667.61
19605,6572,4095,8,3186.68,25493.44
19606,6572,51,1,813.0,813.0
19607,6573,598,9,115.18,1036.62
19608,6573,2237,4,510.82,2043.28
19609,6573,2415,6,2301.0,13806.0
19610,6573,720,8,459.06,3672.48
19611,6574,1453,10,717.47,7174.7
19612,6574,3366,9,9362.77,84264.93
19613,6574,3973,8,842.14,6737.12
19614,6574,1091,10,449.08,4490.8
19615,6574,520,9,1543.32,13889.88
19616,6575,2416,5,751.33,3756.65
19617,6575,1586,8,1414.13,11313.04
19618,6575,3149,7,423.52,2964.64
19619,6575,1230,8,13772.0,110176.0
19620,6575,3824,3,657.44,1972.32
19621,6576,3200,5,963.51,4817.55
19622,6576,176,10,1729.15,17291.5
19623,6576,1742,3,388.14,1164.42
19624,6576,1327,4,122.19,488.76
19625,6576,2527,10,938.94,9389.4
19626,6577,3459,9,514.32,4628.88
19627,6577,868,4,825.75,3303.0
19628,6578,1296,5,431.07,2155.35
19629,6578,736,2,1015.87,2031.74
19630,6579,4172,4,392.94,1571.76
19631,6579,1165,5,2318.01,11590.05
19632,6579,2788,3,71.55,214.65
19633,6579,3185,6,155.14,930.84
19634,6579,3135,3,531.98,1595.94
19635,6580,2511,1,1030.1,1030.1
19636,6580,4338,9,1063.68,9573.12
19637,6580,3730,7,15.49,108.43
19638,6580,2321,8,966.67,7733.36
19639,6580,2445,10,235.13,2351.3
19640,6581,3466,6,67.32,403.92
19641,6581,4886,6,245.51,1473.06
19642,6581,4678,4,2626.37,10505.48
19643,6582,399,7,421.07,2947.49
19644,6583,4293,6,53.98,323.88
19645,6583,4591,9,199.18,1792.62
19646,6583,3588,2,126.14,252.28
19647,6583,1748,9,1060.24,9542.16
19648,6583,943,2,1325.98,2651.96
19649,6584,4338,5,1063.68,5318.4
19650,6585,1406,4,160.68,642.72
19651,6585,1857,7,4037.2,28260.4
19652,6585,2672,6,1197.09,7182.54
19653,6586,4192,2,742.43,1484.86
19654,6587,2045,5,145.62,728.1
19655,6587,964,4,1448.25,5793.0
19656,6587,257,2,3344.17,6688.34
19657,6588,3627,3,143.04,429.12
19658,6588,2710,1,5217.26,5217.26
19659,6588,3827,4,85.66,342.64
19660,6588,4684,4,175.1,700.4
19661,6589,4287,4,251.68,1006.72
19662,6590,2643,2,140.21,280.42
19663,6590,2819,7,902.62,6318.34
19664,6590,1198,4,1145.21,4580.84
19665,6590,4329,8,6398.14,51185.12
19666,6591,3941,1,883.01,883.01
19667,6592,1672,7,288.41,2018.87
19668,6592,4656,3,12670.11,38010.33
19669,6593,2178,10,659.66,6596.6
19670,6593,2545,8,19047.34,152378.72
19671,6594,4425,7,129.51,906.57
19672,6594,2995,1,119.91,119.91
19673,6595,4242,9,1905.9,17153.1
19674,6596,350,6,363.01,2178.06
19675,6596,2031,6,1677.89,10067.34
19676,6596,2204,6,71.86,431.16
19677,6597,2966,6,339.11,2034.66
19678,6597,1671,7,349.4,2445.8
19679,6598,1369,9,257.16,2314.44
19680,6598,236,10,1293.99,12939.9
19681,6599,3721,6,2226.04,13356.24
19682,6599,680,5,3367.55,16837.75
19683,6600,83,6,4589.15,27534.9
19684,6601,4023,3,31.09,93.27
19685,6601,2995,5,119.91,599.55
19686,6601,1418,10,748.07,7480.7
19687,6601,344,8,233.74,1869.92
19688,6601,2191,4,45.49,181.96
19689,6602,4235,10,47.95,479.5
19690,6602,1027,7,529.33,3705.31
19691,6603,3135,3,531.98,1595.94
19692,6603,1585,2,951.3,1902.6
19693,6603,4774,4,514.75,2059.0
19694,6604,1253,1,25.13,25.13
19695,6604,545,6,12.27,73.62
19696,6604,440,5,460.03,2300.15
19697,6604,674,3,286.42,859.26
19698,6604,746,6,168.34,1010.04
19699,6605,3330,9,1748.89,15740.01
19700,6606,4713,9,924.32,8318.88
19701,6606,1296,2,431.07,862.14
19702,6606,2532,10,124.59,1245.9
19703,6607,972,3,180.01,540.03
19704,6607,4859,5,608.28,3041.4
19705,6607,1453,3,717.47,2152.41
19706,6608,3412,10,273.14,2731.4
19707,6608,911,10,315.12,3151.2
19708,6608,4114,7,50.35,352.45
19709,6608,1378,7,2379.07,16653.49
19710,6609,82,6,854.3,5125.8
19711,6609,1118,9,458.6,4127.4
19712,6609,1387,7,3523.54,24664.78
19713,6610,2565,1,130.53,130.53
19714,6610,4628,4,166.53,666.12
19715,6610,2271,9,842.29,7580.61
19716,6611,1184,8,47.41,379.28
19717,6611,932,9,8403.0,75627.0
19718,6611,2554,7,896.98,6278.86
19719,6611,4052,1,656.21,656.21
19720,6611,4051,3,165.26,495.78
19721,6612,1240,10,5751.43,57514.3
19722,6612,3981,5,3860.12,19300.6
19723,6612,2377,1,291.48,291.48
19724,6612,615,3,19599.04,58797.12
19725,6613,3558,2,601.38,1202.76
