order_id,customer_id,order_date,order_status,total_amount
8955,3496,2025-11-27,Delivered,5252.85
8956,3823,2025-06-14,Confirmed,41845.35
8957,1337,2024-11-22,Pending,20756.8
8958,411,2025-06-06,Cancelled,48469.01
8959,4251,2025-01-27,Shipped,27941.38
8960,96,2024-11-24,Shipped,31342.27
8961,3970,2025-06-17,Cancelled,48761.0
8962,3967,2025-01-07,Confirmed,14601.14
8963,275,2024-02-18,Confirmed,3406.63
8964,2995,2024-05-07,Pending,37447.52
8965,3389,2025-07-28,Pending,22642.5
8966,4575,2025-10-07,Cancelled,22042.59
8967,2541,2024-07-16,Cancelled,15535.59
8968,3436,2025-06-05,Shipped,32440.76
8969,4998,2024-05-24,Shipped,29694.9
8970,4146,2025-01-31,Confirmed,9466.91
8971,617,2025-02-17,Cancelled,28843.15
8972,83,2024-05-06,Confirmed,43113.52
8973,1904,2025-03-31,Confirmed,13486.69
8974,1097,2025-11-10,Confirmed,22431.8
8975,3879,2025-06-23,Pending,26809.44
8976,2507,2025-09-25,Confirmed,21420.89
8977,1924,2024-08-06,Cancelled,33106.67
8978,3038,2025-02-15,Shipped,10326.09
8979,2098,2024-11-22,Cancelled,39498.07
8980,1975,2024-05-15,Cancelled,31862.64
8981,989,2024-06-11,Shipped,32573.71
8982,3910,2025-01-24,Delivered,30300.01
8983,3037,2024-05-24,Pending,10930.69
8984,2970,2025-08-23,Shipped,40396.24
8985,1287,2024-10-23,Confirmed,23792.34
8986,4131,2024-02-26,Confirmed,30684.78
8987,962,2024-10-17,Delivered,16321.01
8988,2620,2024-07-31,Confirmed,34230.68
8989,1206,2024-09-24,Shipped,12119.01
8990,1186,2026-01-27,Pending,37068.75
8991,2863,2025-09-16,Delivered,39684.26
8992,2670,2025-04-29,Delivered,8706.13
8993,4021,2024-02-18,Confirmed,44380.75
8994,156,2025-02-28,Pending,21305.69
8995,2669,2024-11-03,Shipped,36161.35
8996,2498,2024-03-28,Cancelled,8949.21
8997,342,2024-12-07,Delivered,42967.0
8998,1305,2025-08-19,Cancelled,19262.61
8999,2846,2025-02-20,Cancelled,22313.93
9000,4724,2024-08-14,Confirmed,43430.9
9001,191,2025-05-19,Delivered,43894.15
9002,2959,2024-07-22,Cancelled,47611.43
9003,3118,2024-09-21,Pending,26417.04
9004,2885,2025-02-22,Cancelled,7082.46
9005,1114,2026-01-04,Delivered,7608.47
9006,678,2024-09-06,Delivered,49684.04
9007,165,2025-02-28,Pending,4675.68
9008,1112,2024-09-01,Delivered,37489.62
9009,2464,2024-09-19,Pending,41556.85
9010,3636,2024-11-30,Delivered,46281.23
9011,4464,2025-03-06,Cancelled,34981.43
9012,1733,2025-04-18,Delivered,4942.61
9013,4835,2025-05-07,Cancelled,27087.8
9014,4301,2024-02-20,Pending,43155.39
9015,2727,2026-01-18,Confirmed,25540.94
9016,4779,2025-08-17,Cancelled,37060.85
9017,1441,2024-04-29,Confirmed,32908.48
9018,3198,2024-09-27,Shipped,22918.59
9019,1600,2025-02-18,Delivered,39708.96
9020,2211,2025-03-16,Shipped,16942.67
9021,2685,2024-07-23,Delivered,8157.01
9022,1255,2024-08-03,Pending,27311.79
9023,1684,2025-12-15,Shipped,38694.72
9024,2203,2024-10-31,Confirmed,29610.27
9025,3168,2026-01-15,Pending,10880.11
9026,3667,2024-04-10,Pending,28170.54
9027,364,2025-03-03,Delivered,28729.91
9028,1659,2025-12-10,Cancelled,30141.82
9029,609,2025-01-25,Pending,47582.79
9030,4336,2025-12-16,Confirmed,26175.63
9031,1155,2024-07-16,Pending,19366.12
9032,4230,2025-09-30,Delivered,1228.13
9033,1520,2026-01-22,Delivered,25588.97
9034,4059,2026-01-29,Pending,37634.91
9035,3454,2024-10-20,Confirmed,31881.87
9036,3086,2025-02-14,Cancelled,16986.22
9037,3402,2025-12-09,Confirmed,16140.93
9038,4762,2024-03-18,Delivered,30868.3
9039,1149,2024-04-27,Confirmed,16295.64
9040,4332,2025-08-25,Cancelled,30915.38
9041,14,2026-01-03,Cancelled,44534.38
9042,3143,2025-07-27,Pending,26501.6
9043,30,2024-05-15,Delivered,5423.38
9044,1429,2025-10-14,Confirmed,35347.53
9045,2003,2024-03-09,Delivered,25811.27
9046,2734,2025-07-15,Cancelled,33286.08
9047,2139,2024-12-01,Shipped,10866.3
9048,1101,2025-06-25,Pending,42100.45
9049,3536,2024-08-07,Delivered,49682.23
9050,1741,2025-04-13,Cancelled,39176.26
9051,596,2024-09-28,Cancelled,4258.19
9052,450,2025-07-12,Shipped,12030.28
9053,1972,2024-12-12,Pending,38671.38
9054,4670,2025-06-06,Delivered,16807.78
9055,4200,2025-03-02,Shipped,9240.54
9056,996,2025-09-02,Cancelled,38082.49
9057,539,2024-03-16,Cancelled,42487.31
9058,2288,2025-06-09,Delivered,8723.52
9059,1872,2024-05-15,Pending,6590.61
9060,2923,2025-03-13,Cancelled,34741.77
9061,3176,2024-12-24,Pending,11251.57
9062,1741,2024-06-25,Pending,7080.09
9063,4324,2025-06-27,Pending,22664.62
9064,2527,2024-02-29,Confirmed,35310.91
9065,4047,2024-07-04,Shipped,26531.2
9066,753,2025-08-29,Pending,26886.59
9067,1367,2025-10-29,Pending,21018.0
9068,2144,2024-03-07,Pending,19362.22
9069,3716,2024-06-24,Confirmed,43902.45
9070,4533,2024-05-13,Cancelled,5594.66
9071,2820,2025-09-22,Confirmed,5294.76
9072,153,2024-03-26,Pending,23254.34
9073,1482,2025-12-17,Shipped,3689.56
9074,1392,2025-03-24,Confirmed,10150.93
9075,148,2025-12-10,Pending,11158.79
9076,263,2025-05-16,Confirmed,1980.01
9077,4588,2025-09-13,Pending,41709.77
9078,41,2024-12-27,Pending,43346.13
9079,3180,2024-11-21,Cancelled,19682.03
9080,1936,2026-02-02,Delivered,2274.81
9081,4058,2025-06-02,Confirmed,44776.92
9082,298,2024-07-21,Shipped,18540.84
9083,4681,2026-01-24,Cancelled,856.43
9084,2875,2024-09-08,Confirmed,12428.39
9085,2969,2024-09-10,Pending,6045.73
9086,1536,2025-03-29,Delivered,7036.32
9087,293,2024-04-21,Shipped,42232.61
9088,2230,2025-09-24,Delivered,46948.89
9089,2001,2025-06-22,Pending,43985.06
9090,612,2025-02-17,Shipped,5474.49
9091,1029,2024-09-25,Pending,29788.26
9092,1664,2025-05-10,Pending,43315.0
9093,1228,2025-10-04,Shipped,48785.47
9094,2535,2025-06-15,Pending,32067.4
9095,2769,2024-09-05,Cancelled,31772.43
9096,3399,2025-04-16,Shipped,12323.55
9097,409,2025-09-10,Confirmed,39870.17
9098,4240,2024-09-29,Shipped,24285.5
9099,1813,2024-09-04,Cancelled,5508.37
9100,4132,2025-01-04,Pending,35277.26
9101,4528,2024-03-11,Shipped,5547.6
9102,3090,2024-07-06,Delivered,18348.7
9103,2541,2024-05-16,Delivered,26216.0
9104,994,2025-12-06,Shipped,19870.77
9105,146,2024-02-17,Confirmed,29088.49
9106,3033,2025-11-21,Shipped,25788.13
9107,2380,2026-01-03,Delivered,43087.22
9108,1322,2024-12-02,Pending,5335.19
9109,4898,2024-05-30,Pending,7452.01
9110,18,2024-08-03,Pending,19077.46
9111,862,2025-02-02,Cancelled,26353.94
9112,58,2025-10-22,Delivered,37334.41
9113,919,2025-10-12,Delivered,38399.03
9114,3740,2024-03-16,Shipped,6439.22
9115,1324,2025-09-26,Delivered,40830.38
9116,3877,2025-05-29,Shipped,40219.47
9117,3287,2024-11-25,Pending,44327.16
9118,1307,2025-12-06,Confirmed,33845.15
9119,2325,2025-07-23,Confirmed,36801.74
9120,3534,2026-01-02,Shipped,21536.31
9121,4572,2025-11-24,Delivered,39336.9
9122,84,2024-07-29,Confirmed,44469.01
9123,4553,2024-11-01,Delivered,4476.47
9124,1863,2024-03-13,Delivered,39258.24
9125,1864,2025-01-24,Shipped,24650.38
9126,725,2024-12-10,Shipped,14927.77
9127,3843,2024-07-07,Pending,34468.29
9128,3587,2025-09-30,Shipped,17187.23
9129,2430,2024-04-17,Shipped,29233.17
9130,126,2025-02-09,Cancelled,48066.64
9131,1190,2024-04-02,Cancelled,44937.8
9132,4774,2025-04-23,Shipped,15598.0
9133,2582,2024-08-30,Delivered,45607.93
9134,1108,2024-10-29,Delivered,34552.41
9135,2083,2025-10-11,Confirmed,20935.15
9136,312,2024-05-17,Cancelled,1727.83
9137,1307,2025-07-29,Shipped,16508.38
9138,4273,2025-12-03,Pending,13573.76
9139,2435,2025-04-27,Delivered,2539.64
9140,3428,2024-09-01,Pending,22264.67
9141,4031,2024-06-06,Pending,39325.44
9142,1372,2024-02-25,Confirmed,18468.77
9143,2647,2025-01-20,Confirmed,33206.73
9144,1542,2024-05-04,Shipped,37278.63
9145,3451,2025-05-17,Confirmed,49700.78
9146,231,2025-08-24,Cancelled,17648.19
9147,4029,2024-04-22,Shipped,13662.22
9148,789,2024-03-15,Delivered,12742.55
9149,297,2025-05-16,Shipped,38682.28
9150,4543,2024-11-12,Confirmed,27908.62
9151,1540,2025-05-13,Cancelled,10606.22
9152,3327,2025-10-29,Cancelled,31713.93
9153,216,2024-05-27,Cancelled,8599.9
9154,3468,2025-10-03,Shipped,21986.32
9155,1120,2024-06-02,Pending,39181.34
9156,2334,2025-03-09,Delivered,14249.93
9157,3929,2025-04-05,Delivered,13355.82
9158,2914,2025-09-02,Delivered,8893.87
9159,4548,2024-03-31,Shipped,46123.88
9160,637,2024-04-11,Shipped,12766.76
9161,4755,2025-09-21,Cancelled,8184.52
9162,128,2025-06-05,Cancelled,29158.1
9163,4216,2024-08-04,Delivered,6430.4
9164,4268,2024-07-08,Shipped,31617.83
9165,2056,2024-05-31,Confirmed,26671.28
9166,2641,2024-07-17,Shipped,7477.29
9167,1521,2024-10-21,Cancelled,38181.02
9168,4624,2025-01-22,Pending,27067.77
9169,4611,2024-06-16,Cancelled,2248.51
9170,1522,2025-02-03,Cancelled,42884.36
9171,350,2025-10-23,Shipped,10140.71
9172,4006,2025-04-30,Confirmed,44533.2
9173,4435,2025-12-29,Confirmed,40686.84
9174,4605,2024-10-01,Cancelled,14830.7
9175,3529,2024-05-29,Delivered,23463.96
9176,4854,2025-03-29,Confirmed,34954.61
9177,4766,2024-04-18,Pending,36855.5
9178,105,2025-01-13,Delivered,44116.96
9179,3754,2025-09-26,Pending,30292.9
9180,2403,2025-06-22,Shipped,17743.31
9181,2273,2026-02-04,Pending,42558.27
9182,954,2025-10-09,Shipped,12738.07
9183,3556,2025-05-22,Delivered,10759.37
9184,2501,2025-12-01,Confirmed,6264.09
9185,2601,2026-01-20,Shipped,20951.01
9186,4984,2025-04-21,Shipped,30173.46
9187,1340,2025-05-29,Cancelled,19168.1
9188,1857,2025-04-05,Confirmed,35941.83
9189,1372,2024-09-22,Shipped,47414.62
9190,352,2025-06-26,Confirmed,33981.28
9191,646,2025-11-22,Cancelled,33505.43
9192,2675,2024-03-24,Delivered,20572.23
9193,895,2025-01-05,Shipped,3613.12
9194,2525,2024-10-08,Confirmed,1542.33
9195,3254,2025-05-16,Cancelled,32767.93
9196,1232,2024-10-05,Cancelled,39118.53
9197,3152,2025-05-11,Cancelled,4749.55
9198,3535,2025-11-21,Pending,46664.06
9199,711,2025-11-15,Cancelled,5612.08
9200,1312,2024-02-19,Shipped,9711.23
9201,3505,2024-10-12,Confirmed,22351.11
9202,1762,2025-12-20,Delivered,12844.49
9203,552,2024-03-29,Confirmed,48514.42
9204,2153,2025-08-03,Confirmed,14718.52
9205,2822,2024-08-22,Delivered,35929.48
9206,4601,2025-05-04,Confirmed,20995.69
9207,891,2024-04-18,Shipped,23332.68
9208,207,2024-08-04,Delivered,10646.15
9209,4413,2025-05-29,Delivered,44348.39
9210,2817,2024-10-03,Shipped,6491.58
9211,2859,2025-01-08,Delivered,43605.66
9212,1590,2025-05-19,Pending,32769.41
9213,4194,2025-03-23,Cancelled,16677.39
9214,3314,2024-08-10,Delivered,11954.01
9215,155,2025-11-25,Pending,27499.15
9216,4282,2025-12-05,Cancelled,13792.45
9217,1593,2025-08-26,Pending,6666.48
9218,2998,2025-08-25,Delivered,25601.57
9219,3315,2024-05-28,Shipped,45147.69
9220,4253,2024-02-22,Cancelled,48414.94
9221,2168,2026-01-06,Pending,25658.64
9222,310,2025-11-08,Confirmed,14424.43
9223,1513,2025-03-29,Cancelled,26579.49
9224,3541,2024-08-04,Pending,23630.78
9225,3093,2024-11-06,Pending,46411.51
9226,3748,2025-08-23,Confirmed,38323.0
9227,1652,2025-05-01,Pending,13464.43
9228,768,2024-08-29,Cancelled,4726.52
9229,1096,2025-05-19,Confirmed,29678.88
9230,4261,2024-09-05,Pending,15623.68
9231,1878,2024-02-18,Pending,38923.44
9232,4298,2025-11-30,Confirmed,14220.62
9233,663,2024-06-05,Delivered,14668.31
9234,2090,2025-04-09,Cancelled,9653.62
9235,1619,2025-06-14,Cancelled,34676.66
9236,4547,2025-04-03,Pending,10571.51
9237,3892,2024-10-08,Confirmed,44458.56
9238,3993,2024-07-26,Cancelled,5611.62
9239,2981,2024-04-28,Shipped,44954.62
9240,4749,2025-12-17,Confirmed,18569.66
9241,4383,2025-07-11,Confirmed,2191.83
9242,724,2024-08-09,Confirmed,20177.5
9243,3344,2024-04-16,Pending,32757.35
9244,4126,2024-10-19,Shipped,4097.17
9245,4269,2025-06-10,Delivered,20481.39
9246,4186,2024-07-19,Delivered,15833.67
9247,3868,2024-02-26,Confirmed,20975.05
9248,2056,2026-01-19,Cancelled,25686.2
9249,2774,2024-02-15,Pending,12784.97
9250,3420,2024-05-12,Delivered,27082.83
9251,4351,2024-08-07,Cancelled,33625.4
9252,4994,2025-05-11,Confirmed,30286.0
9253,2695,2025-08-18,Cancelled,11552.98
9254,4557,2024-04-11,Confirmed,48294.32
9255,3671,2024-08-18,Cancelled,5272.09
9256,4688,2025-04-22,Shipped,12871.42
9257,2008,2025-01-01,Delivered,29707.99
9258,1991,2024-07-13,Confirmed,2615.51
9259,2462,2024-08-01,Cancelled,21009.03
9260,701,2026-01-07,Shipped,21874.84
9261,1305,2025-12-31,Confirmed,49673.24
9262,3186,2026-01-23,Delivered,27850.76
9263,4719,2024-04-18,Shipped,19592.94
9264,694,2024-03-21,Shipped,35335.83
9265,1233,2024-05-01,Cancelled,44425.11
9266,2092,2024-02-12,Shipped,22157.4
9267,305,2024-07-23,Cancelled,10476.53
9268,1050,2025-04-16,Shipped,27650.7
9269,4128,2024-12-22,Shipped,20433.37
9270,3676,2024-09-18,Cancelled,32503.75
9271,3488,2025-09-03,Pending,24242.54
9272,1065,2024-09-25,Delivered,23230.0
9273,208,2025-04-04,Delivered,48724.29
9274,2719,2024-08-22,Pending,35441.94
9275,4566,2025-04-04,Cancelled,43060.71
9276,3496,2024-04-02,Shipped,38743.94
9277,610,2024-12-06,Delivered,29886.34
9278,1797,2024-10-26,Delivered,20530.97
9279,1997,2026-02-06,Confirmed,24043.55
9280,3412,2025-02-26,Pending,45356.57
9281,2232,2025-07-15,Shipped,11460.71
9282,3711,2025-06-19,Delivered,35866.54
9283,2968,2025-08-02,Cancelled,7335.76
9284,2266,2025-10-28,Shipped,25502.52
9285,604,2025-04-10,Cancelled,48661.47
9286,1572,2025-07-21,Delivered,14936.04
9287,4634,2025-08-19,Confirmed,9910.4
9288,3092,2025-11-07,Pending,14461.37
9289,2188,2024-11-13,Shipped,715.16
9290,3195,2025-02-05,Delivered,32201.37
9291,988,2024-07-20,Delivered,40694.6
9292,2727,2024-08-07,Cancelled,27991.87
9293,3261,2024-04-25,Pending,36302.58
9294,3590,2024-10-08,Delivered,10811.99
9295,4826,2024-07-26,Shipped,626.42
9296,254,2025-07-16,Shipped,11086.61
9297,738,2024-10-30,Confirmed,22133.64
9298,79,2025-08-27,Cancelled,36691.98
9299,2614,2025-01-03,Pending,1251.4
9300,833,2025-04-10,Cancelled,41363.42
9301,26,2025-05-30,Delivered,42474.16
9302,1696,2025-07-10,Cancelled,39639.79
9303,656,2026-01-06,Confirmed,6831.3
9304,265,2024-12-19,Confirmed,33974.24
9305,4818,2025-02-21,Shipped,9489.74
9306,541,2024-03-26,Delivered,18987.27
9307,2990,2025-02-19,Shipped,24001.53
9308,3097,2025-07-29,Confirmed,31912.79
9309,584,2025-09-02,Pending,34431.56
9310,4059,2025-12-25,Pending,39318.71
9311,486,2025-03-21,Shipped,49541.25
9312,1722,2025-06-16,Cancelled,35995.19
9313,949,2024-11-28,Pending,28826.09
9314,235,2024-02-18,Delivered,46441.34
9315,3343,2024-06-10,Pending,33169.57
9316,650,2024-08-28,Delivered,19234.09
9317,1348,2024-03-04,Shipped,14947.62
9318,3086,2025-03-01,Cancelled,23419.62
9319,749,2025-10-08,Cancelled,4688.78
9320,1886,2024-09-17,Delivered,43407.04
9321,2689,2025-05-19,Delivered,16953.79
9322,2154,2025-02-16,Delivered,39372.84
9323,4560,2025-03-11,Confirmed,13781.93
9324,3424,2024-08-14,Pending,18949.73
9325,4300,2024-10-10,Cancelled,8291.36
9326,2542,2025-11-17,Cancelled,35369.27
9327,4821,2025-05-02,Delivered,19169.75
9328,4479,2024-04-03,Pending,25937.73
9329,4240,2025-01-04,Cancelled,2291.77
9330,2369,2024-06-01,Pending,10051.67
9331,2506,2024-09-27,Cancelled,22523.17
9332,863,2025-01-18,Confirmed,40198.8
9333,991,2025-03-17,Cancelled,44051.84
9334,464,2025-05-17,Confirmed,8329.2
9335,1707,2025-10-25,Pending,30232.7
9336,2386,2026-01-16,Shipped,11164.71
9337,1338,2024-04-23,Pending,39658.47
9338,2651,2024-11-19,Shipped,41654.26
9339,4888,2025-10-25,Pending,46024.92
9340,1520,2025-06-12,Shipped,20353.23
9341,3975,2025-09-04,Confirmed,46957.57
9342,3126,2024-04-10,Confirmed,47086.94
9343,3660,2025-02-02,Cancelled,48772.72
9344,604,2025-05-09,Shipped,5903.38
9345,2334,2024-04-05,Pending,12189.09
9346,3731,2025-06-23,Delivered,47742.53
9347,4967,2025-06-24,Shipped,40324.85
9348,1653,2025-12-15,Confirmed,36115.91
9349,2223,2024-06-26,Cancelled,19460.01
9350,3834,2024-09-22,Pending,29672.99
9351,2570,2025-06-08,Shipped,39083.47
9352,969,2025-09-30,Confirmed,1990.34
9353,2505,2025-10-23,Shipped,13566.62
9354,1338,2024-03-07,Cancelled,35390.72
9355,2276,2026-01-16,Shipped,10567.19
9356,1133,2025-08-06,Delivered,42102.52
9357,3307,2025-05-14,Cancelled,14302.1
9358,1930,2024-06-14,Delivered,19650.65
9359,4473,2024-11-14,Cancelled,21608.46
9360,4951,2025-07-14,Cancelled,19846.98
9361,4255,2024-02-20,Delivered,26151.75
9362,4628,2024-10-06,Pending,49351.64
9363,1002,2024-12-12,Cancelled,34788.72
9364,4785,2025-01-08,Pending,37421.32
9365,2338,2025-11-11,Cancelled,3120.47
9366,2385,2024-11-26,Shipped,23590.01
9367,3753,2024-08-20,Pending,22910.2
9368,2459,2025-02-16,Shipped,17507.69
9369,3936,2024-07-15,Cancelled,20892.26
9370,4929,2024-04-14,Shipped,13000.97
9371,1337,2025-12-07,Cancelled,24025.06
9372,3739,2024-04-08,Shipped,49017.06
9373,2013,2025-11-01,Cancelled,6633.37
9374,3128,2024-10-27,Pending,12342.07
9375,1380,2025-08-24,Cancelled,47061.09
9376,1871,2024-03-14,Shipped,20988.3
9377,4992,2025-10-16,Pending,33960.25
9378,4587,2024-03-02,Shipped,26979.56
9379,3761,2025-06-17,Pending,44587.0
9380,2935,2025-06-06,Pending,5762.44
9381,1766,2025-09-23,Cancelled,31582.18
9382,3226,2025-01-07,Delivered,41957.43
9383,2495,2025-06-15,Delivered,40816.39
9384,3926,2024-05-16,Delivered,3818.91
9385,1486,2025-03-30,Delivered,20616.1
9386,4322,2025-05-07,Delivered,3965.08
9387,1856,2024-10-07,Cancelled,19920.26
9388,978,2025-08-11,Confirmed,1012.36
9389,1167,2024-09-01,Delivered,6926.37
9390,4225,2026-01-13,Delivered,15506.37
9391,2072,2025-10-28,Delivered,20127.09
9392,4646,2024-11-21,Delivered,22899.16
9393,1844,2024-12-28,Delivered,15198.68
9394,2103,2024-10-23,Cancelled,32667.05
9395,846,2024-12-02,Confirmed,5892.39
9396,3116,2025-06-02,Confirmed,2895.64
9397,258,2025-08-18,Pending,35181.23
9398,2045,2025-08-08,Shipped,45935.45
9399,4364,2024-07-28,Pending,45897.59
9400,4827,2026-01-02,Confirmed,41229.53
9401,2017,2025-02-09,Delivered,16406.61
9402,2908,2024-12-03,Delivered,26469.5
9403,3431,2025-11-06,Cancelled,2451.72
9404,4925,2024-05-03,Confirmed,43889.45
9405,733,2024-08-22,Shipped,7085.13
9406,120,2024-12-15,Shipped,44670.92
9407,2567,2024-06-16,Delivered,16689.18
9408,2187,2026-01-18,Confirmed,23377.39
9409,3419,2025-07-25,Pending,32756.86
9410,3936,2024-08-08,Delivered,40801.54
9411,1617,2025-09-18,Confirmed,11696.91
9412,3571,2025-01-13,Cancelled,15880.29
9413,164,2024-07-19,Pending,27794.84
9414,2626,2024-10-31,Delivered,19990.04
9415,688,2025-03-05,Delivered,43505.97
9416,1436,2025-12-27,Cancelled,42141.02
9417,435,2025-02-18,Delivered,14426.43
9418,1752,2024-02-26,Pending,26964.42
9419,3989,2024-04-16,Confirmed,33584.12
9420,3342,2025-11-26,Shipped,41406.02
9421,2095,2024-09-16,Delivered,18788.02
9422,2306,2025-02-16,Delivered,37514.54
9423,505,2024-06-21,Confirmed,38161.76
9424,2298,2025-08-19,Delivered,23020.58
9425,3569,2024-08-07,Shipped,15484.39
9426,624,2024-04-05,Cancelled,47200.62
9427,1417,2025-07-21,Cancelled,44960.09
9428,2459,2024-06-08,Confirmed,41454.06
9429,2783,2024-09-16,Shipped,41364.8
9430,3521,2025-01-28,Confirmed,41555.31
9431,3464,2025-08-10,Pending,25077.05
9432,694,2025-07-19,Confirmed,39217.46
9433,2325,2025-07-14,Delivered,39856.91
9434,2006,2024-04-26,Shipped,38843.62
9435,2239,2025-05-31,Cancelled,4866.39
9436,152,2025-01-01,Shipped,35090.74
9437,1136,2025-08-13,Shipped,3063.64
9438,2583,2025-01-31,Shipped,21174.56
9439,640,2025-02-05,Confirmed,3443.09
9440,190,2025-11-04,Delivered,5878.15
9441,2858,2025-11-12,Cancelled,22989.49
9442,3602,2025-11-27,Confirmed,16745.7
9443,1901,2024-02-13,Pending,16121.9
9444,3102,2024-11-17,Shipped,11781.07
9445,2051,2025-10-14,Shipped,44655.86
9446,4482,2024-06-21,Pending,34553.79
9447,139,2024-10-29,Pending,29430.62
9448,1727,2024-07-29,Pending,28962.05
9449,3869,2024-03-31,Cancelled,25077.25
9450,2804,2024-02-27,Confirmed,29300.54
9451,1966,2024-03-21,Shipped,31883.93
9452,1714,2025-11-20,Confirmed,37427.46
9453,3182,2024-07-23,Confirmed,1742.86
9454,2985,2025-01-15,Shipped,35489.55
9455,1210,2025-03-09,Cancelled,15425.9
9456,3044,2025-07-05,Delivered,39934.57
9457,4476,2025-05-10,Confirmed,41797.91
9458,4869,2024-10-03,Confirmed,30316.94
9459,1701,2024-12-04,Pending,1959.48
9460,2877,2026-01-10,Pending,48569.08
9461,4166,2025-07-12,Shipped,38212.04
9462,3604,2025-08-25,Cancelled,46095.96
9463,124,2025-08-07,Cancelled,17335.23
9464,4176,2024-08-14,Confirmed,30397.95
9465,1627,2025-07-26,Pending,34264.87
9466,4595,2024-04-24,Cancelled,28341.5
9467,4822,2025-02-16,Cancelled,14974.32
9468,146,2025-11-23,Delivered,37807.4
9469,3437,2025-01-26,Confirmed,33631.06
9470,3090,2026-01-07,Delivered,675.44
9471,1283,2024-09-13,Delivered,5420.6
9472,4159,2025-08-12,Delivered,18155.71
9473,2689,2025-05-19,Pending,39836.13
9474,262,2025-08-30,Confirmed,2210.54
9475,1040,2025-01-26,Pending,12978.12
9476,385,2025-10-03,Delivered,49053.18
9477,4760,2024-09-12,Pending,31822.98
9478,4367,2024-11-03,Shipped,24260.52
9479,1558,2025-07-02,Cancelled,8803.47
9480,2441,2024-07-13,Shipped,41322.35
9481,107,2024-11-13,Delivered,12158.59
9482,4704,2024-05-25,Delivered,4494.97
9483,4,2025-08-19,Pending,3844.59
9484,1605,2024-04-11,Delivered,24670.71
9485,590,2024-08-14,Delivered,31110.06
9486,2070,2025-11-18,Confirmed,44713.74
9487,3214,2024-05-06,Delivered,33283.22
9488,3961,2024-11-19,Pending,49555.05
9489,4696,2025-06-26,Confirmed,17655.1
9490,2799,2025-05-10,Delivered,18650.12
9491,205,2026-01-29,Cancelled,12774.27
9492,1580,2026-01-13,Pending,32745.27
9493,3165,2024-04-29,Pending,31959.19
9494,1813,2025-08-02,Confirmed,4983.67
9495,4660,2024-07-23,Pending,3441.04
9496,2419,2025-06-30,Pending,40463.25
9497,3093,2025-03-10,Shipped,10934.36
9498,4505,2024-03-21,Delivered,1697.94
9499,1216,2024-12-11,Cancelled,42937.68
9500,790,2024-10-09,Delivered,24791.4
9501,1071,2024-09-16,Shipped,19408.25
9502,2301,2024-10-27,Delivered,6226.22
9503,396,2025-03-07,Delivered,3534.69
9504,1941,2025-05-22,Delivered,45440.42
9505,4356,2025-08-06,Cancelled,8643.76
9506,1002,2024-10-30,Cancelled,6334.98
9507,3762,2024-04-13,Confirmed,40412.79
9508,4127,2024-03-09,Shipped,23810.73
9509,381,2025-08-10,Pending,32937.47
9510,500,2025-05-24,Shipped,38486.1
9511,3809,2024-11-15,Delivered,37139.84
9512,3035,2025-08-17,Delivered,37939.11
9513,4855,2025-05-17,Pending,44376.79
9514,3265,2024-09-29,Delivered,43598.87
9515,4826,2025-01-04,Shipped,38526.47
9516,681,2025-10-21,Pending,41007.81
9517,4784,2025-11-05,Confirmed,37243.08
9518,4336,2025-06-20,Shipped,27226.73
9519,2577,2025-03-29,Confirmed,11252.01
9520,4408,2024-03-27,Pending,14806.12
9521,1586,2024-09-18,Shipped,43910.36
9522,2161,2024-03-08,Cancelled,40982.44
9523,214,2024-08-08,Delivered,42508.57
9524,193,2024-02-14,Confirmed,19936.14
9525,2864,2025-06-05,Shipped,13463.62
9526,1658,2025-02-01,Cancelled,21991.23
9527,733,2024-12-05,Delivered,10935.54
9528,2798,2024-07-03,Pending,5652.8
9529,1658,2024-07-05,Pending,10026.72
9530,4153,2025-02-03,Confirmed,4941.7
9531,3181,2024-08-09,Confirmed,34415.28
9532,4458,2024-03-12,Pending,39247.09
9533,4534,2024-11-02,Pending,26995.68
9534,4224,2026-01-19,Delivered,44086.87
9535,880,2024-05-02,Confirmed,38702.75
9536,170,2025-07-10,Shipped,15575.13
9537,493,2024-10-06,Delivered,49087.86
9538,3805,2026-01-09,Delivered,6780.09
9539,1094,2024-05-24,Delivered,5797.37
9540,4232,2025-04-01,Pending,539.15
9541,777,2025-08-08,Delivered,49962.39
9542,1909,2025-04-26,Shipped,6870.42
9543,1248,2025-01-18,Delivered,24457.71
9544,3700,2025-12-12,Pending,4098.23
9545,54,2025-05-19,Delivered,26939.51
9546,3549,2025-08-03,Shipped,21249.63
9547,827,2024-12-22,Shipped,23896.63
9548,2867,2024-10-09,Cancelled,42075.52
9549,4500,2025-04-24,Cancelled,17116.32
9550,3823,2025-11-24,Shipped,48861.77
9551,1413,2025-01-28,Shipped,23238.61
9552,4411,2025-03-06,Cancelled,41812.61
9553,4025,2025-11-28,Delivered,40656.47
9554,4691,2024-09-25,Shipped,4877.65
9555,3161,2025-11-14,Pending,11615.4
9556,2042,2024-07-25,Delivered,37110.15
9557,818,2024-03-13,Shipped,33979.49
9558,2892,2024-02-29,Pending,34104.82
9559,629,2025-12-04,Shipped,32384.62
9560,4997,2024-05-21,Delivered,36555.55
9561,1823,2025-11-19,Confirmed,11568.04
9562,2515,2025-12-09,Delivered,45588.89
