Date,City,Temperature_Min_C,Temperature_Max_C,Humidity_Percent,Rainfall_mm,Wind_Speed_kmh,Weather_Condition
2023-09-26,Chennai,24.6,33.4,68.5,3.3,22.9,Drizzle
2023-09-26,Darjeeling,15.7,20.0,93.3,0.0,13.6,Heavy Rain
2023-09-26,Delhi,22.3,32.8,64.6,28.0,13.5,Rainy
2023-09-26,Hyderabad,21.9,31.1,58.8,0.0,14.2,Pleasant
2023-09-26,Jaisalmer,27.8,38.0,62.8,0.0,18.9,Hot
2023-09-26,Jodhpur,25.7,31.1,58.8,2.7,16.9,Drizzle
2023-09-26,Kochi,21.8,31.3,87.0,33.3,12.2,Rainy
2023-09-26,Kolkata,24.7,32.2,60.6,2.5,14.0,Light Rain
2023-09-26,Leh,5.7,16.9,37.8,1.3,8.2,Light Rain
2023-09-26,Mumbai,22.4,37.2,79.8,4.9,21.3,Light Rain
2023-09-26,Pune,19.6,31.8,75.3,12.2,15.8,Rainy
2023-09-26,Shimla,12.6,24.8,72.7,0.0,9.8,Partly Cloudy
2023-09-26,Srinagar,12.7,24.2,66.5,0.0,2.3,Cloudy
2023-09-27,Ahmedabad,29.0,31.2,68.4,0.0,19.4,Partly Cloudy
2023-09-27,Bangalore,20.1,25.7,72.2,18.9,13.7,Rainy
2023-09-27,Bikaner,20.9,39.1,48.5,0.0,19.1,Rainy
2023-09-27,Chennai,25.1,36.5,70.0,4.4,18.8,Drizzle
2023-09-27,Darjeeling,14.2,17.2,84.1,20.1,9.8,Rainy
2023-09-27,Delhi,25.5,31.7,53.8,24.0,10.8,Rainy
2023-09-27,Hyderabad,18.8,31.6,76.6,0.0,10.0,Cloudy
2023-09-27,Jaisalmer,21.4,37.4,56.1,0.0,12.3,Partly Cloudy
2023-09-27,Jodhpur,22.3,38.7,72.7,0.0,17.9,Hot
2023-09-27,Kochi,27.2,32.8,68.8,10.6,12.3,Rainy
2023-09-27,Kolkata,25.6,33.6,73.3,56.6,16.3,Heavy Rain
2023-09-27,Leh,5.0,23.5,41.4,0.0,10.9,Partly Cloudy
2023-09-27,Mumbai,23.0,34.3,82.1,0.0,20.1,Rainy
2023-09-27,Pune,18.4,31.7,81.3,11.8,9.2,Rainy
2023-09-27,Shimla,12.9,19.1,71.8,0.0,10.7,Partly Cloudy
2023-09-27,Srinagar,12.8,25.2,63.4,0.0,7.7,Cloudy
2023-09-28,Ahmedabad,21.1,35.1,61.1,0.0,10.5,Partly Cloudy
2023-09-28,Bangalore,22.0,28.9,69.1,5.3,10.5,Light Rain
2023-09-28,Bikaner,27.2,33.2,56.7,0.0,16.1,Hot
2023-09-28,Chennai,27.5,34.9,71.7,0.0,15.0,Humid
2023-09-28,Darjeeling,15.8,23.4,90.0,66.8,11.2,Heavy Rain
2023-09-28,Delhi,19.8,38.2,63.9,0.0,13.9,Humid
2023-09-28,Hyderabad,23.7,32.5,70.0,13.2,12.3,Rainy
2023-09-28,Jaisalmer,21.5,39.5,45.1,0.0,22.2,Partly Cloudy
2023-09-28,Jodhpur,20.0,36.0,46.2,0.0,17.7,Partly Cloudy
2023-09-28,Kochi,24.9,29.1,72.5,9.0,12.5,Light Rain
2023-09-28,Kolkata,24.5,32.7,90.8,16.6,14.2,Rainy
2023-09-28,Leh,6.5,20.4,39.5,0.0,7.8,Clear
2023-09-28,Mumbai,24.0,36.3,79.2,0.0,23.0,Cloudy
2023-09-28,Pune,22.1,33.7,69.3,0.0,16.4,Cloudy
2023-09-28,Shimla,13.6,20.9,65.5,16.9,14.1,Rainy
2023-09-28,Srinagar,18.9,26.4,39.6,0.0,9.1,Partly Cloudy
2023-09-29,Ahmedabad,25.5,33.2,70.3,8.2,12.1,Drizzle
2023-09-29,Bangalore,21.9,27.7,80.2,12.8,19.6,Rainy
2023-09-29,Bikaner,26.9,32.4,51.9,0.0,14.9,Rainy
2023-09-29,Chennai,23.0,33.2,76.2,0.0,20.0,Rainy
2023-09-29,Darjeeling,13.9,16.2,85.4,0.0,9.4,Heavy Rain
2023-09-29,Delhi,23.9,33.4,68.7,33.3,12.9,Rainy
2023-09-29,Hyderabad,21.4,31.3,63.6,14.4,11.3,Rainy
2023-09-29,Jaisalmer,20.1,36.2,60.8,0.3,25.6,Drizzle
2023-09-29,Jodhpur,25.6,37.6,68.9,1.5,16.0,Drizzle
2023-09-29,Kochi,21.3,30.6,92.7,0.0,15.6,Cloudy
2023-09-29,Kolkata,24.5,34.6,72.8,24.6,13.9,Rainy
2023-09-29,Leh,7.0,19.2,38.4,0.0,9.8,Clear
2023-09-29,Mumbai,22.7,31.4,84.7,0.0,20.1,Humid
2023-09-29,Pune,21.0,28.9,71.7,0.0,9.0,Pleasant
2023-09-29,Shimla,12.0,20.6,61.6,7.4,12.3,Light Rain
2023-09-29,Srinagar,15.6,29.7,72.0,0.0,8.5,Cloudy
2023-09-30,Ahmedabad,24.5,33.4,70.8,0.0,13.8,Humid
2023-09-30,Bangalore,20.8,30.0,71.6,15.6,16.7,Rainy
2023-09-30,Bikaner,22.2,35.6,38.7,0.0,13.9,Rainy
2023-09-30,Chennai,20.6,33.3,92.0,14.9,18.2,Rainy
2023-09-30,Darjeeling,15.9,18.1,90.8,0.0,12.3,Heavy Rain
2023-09-30,Delhi,22.3,28.3,74.9,18.7,11.9,Rainy
2023-09-30,Hyderabad,27.1,30.9,59.3,0.0,12.7,Rainy
2023-09-30,Jaisalmer,22.7,39.2,52.5,0.0,15.7,Hot
2023-09-30,Jodhpur,27.3,38.5,73.4,4.8,14.1,Drizzle
2023-09-30,Kochi,19.9,22.9,73.2,14.2,14.0,Rainy
2023-09-30,Kolkata,26.4,28.5,84.9,63.5,9.8,Heavy Rain
2023-09-30,Leh,3.5,23.2,34.2,0.0,10.1,Clear
2023-09-30,Mumbai,29.6,32.3,79.3,0.0,18.0,Rainy
2023-09-30,Pune,19.5,31.7,73.5,17.6,9.0,Rainy
2023-09-30,Shimla,11.6,19.0,72.8,0.0,7.3,Partly Cloudy
2023-09-30,Srinagar,12.3,28.3,67.8,0.0,9.2,Cloudy
2023-10-01,Ahmedabad,21.5,32.0,46.3,0.0,10.8,Warm
2023-10-01,Bangalore,17.4,27.2,69.2,0.0,11.2,Pleasant
2023-10-01,Bikaner,23.5,28.5,36.4,0.0,18.7,Sunny
2023-10-01,Chennai,25.5,30.9,79.9,0.0,21.9,Rainy
2023-10-01,Darjeeling,9.0,17.4,80.3,0.0,10.2,Partly Cloudy
2023-10-01,Delhi,18.8,30.3,53.3,1.1,6.3,Light Rain
2023-10-01,Hyderabad,18.1,34.0,62.1,1.5,9.1,Drizzle
2023-10-01,Jaisalmer,21.5,31.5,52.9,0.0,15.3,Sunny
2023-10-01,Jodhpur,18.5,35.7,48.3,0.0,17.5,Sunny
2023-10-01,Kochi,26.5,27.6,91.9,88.1,5.6,Heavy Rain
2023-10-01,Kolkata,24.2,33.2,65.9,0.0,5.9,Rainy
2023-10-01,Leh,-1.6,11.1,47.5,0.0,9.1,Cloudy
2023-10-01,Mumbai,24.5,32.4,78.5,1.4,15.5,Light Rain
2023-10-01,Pune,18.2,34.2,59.3,0.0,7.1,Pleasant
2023-10-01,Shimla,12.4,21.6,69.1,0.0,11.0,Partly Cloudy
2023-10-01,Srinagar,8.9,18.0,56.8,0.0,3.4,Cloudy
2023-10-02,Ahmedabad,22.9,33.0,38.5,0.5,10.8,Drizzle
2023-10-02,Bangalore,16.2,28.8,69.1,45.8,11.9,Rainy
2023-10-02,Bikaner,19.7,38.6,54.8,0.0,11.9,Clear
2023-10-02,Chennai,21.5,35.2,97.6,27.1,20.7,Rainy
2023-10-02,Darjeeling,12.3,21.0,88.7,0.0,9.6,Partly Cloudy
2023-10-02,Delhi,18.6,31.6,62.0,0.0,9.3,Partly Cloudy
2023-10-02,Hyderabad,19.7,26.7,65.1,3.9,10.2,Light Rain
2023-10-02,Jaisalmer,20.6,36.6,48.5,0.0,18.1,Clear
2023-10-02,Jodhpur,20.4,35.0,48.1,0.0,12.8,Hot
2023-10-02,Kochi,23.9,26.7,99.8,0.0,15.6,Heavy Rain
2023-10-02,Kolkata,25.5,30.5,62.9,0.0,10.8,Humid
2023-10-02,Leh,-5.6,11.6,41.1,0.0,12.6,Clear
2023-10-02,Mumbai,22.4,37.2,57.1,0.0,17.8,Humid
2023-10-02,Pune,18.0,35.1,62.5,0.0,5.0,Partly Cloudy
2023-10-02,Shimla,12.1,16.0,49.5,0.0,5.9,Clear
2023-10-02,Srinagar,5.8,27.6,58.6,0.0,9.6,Cloudy
2023-10-03,Ahmedabad,24.9,34.7,58.7,0.0,10.5,Light Rain
2023-10-03,Bangalore,18.4,29.4,77.2,0.0,9.1,Rainy
2023-10-03,Bikaner,15.4,32.4,55.5,0.0,10.3,Sunny
2023-10-03,Chennai,24.6,32.3,71.8,25.6,21.1,Rainy
2023-10-03,Darjeeling,9.8,21.7,89.0,0.0,13.9,Cloudy
2023-10-03,Delhi,21.4,35.6,73.5,0.0,5.7,Partly Cloudy
2023-10-03,Hyderabad,20.9,30.1,70.1,1.2,8.7,Drizzle
2023-10-03,Jaisalmer,17.3,35.8,41.5,0.0,14.7,Hot
2023-10-03,Jodhpur,17.5,31.1,47.1,0.0,16.5,Sunny
2023-10-03,Kochi,22.3,27.9,71.5,16.1,12.7,Rainy
2023-10-03,Kolkata,23.3,30.1,86.2,13.4,11.1,Rainy
2023-10-03,Leh,0.5,9.5,39.2,0.0,10.5,Clear
2023-10-03,Mumbai,24.1,34.9,78.2,0.0,16.2,Humid
2023-10-03,Pune,19.2,28.9,75.5,0.0,13.5,Rainy
2023-10-03,Shimla,7.6,16.8,70.7,0.0,2.5,Partly Cloudy
2023-10-03,Srinagar,7.8,22.4,49.2,0.0,3.7,Cloudy
2023-10-04,Ahmedabad,19.9,32.7,48.2,0.0,9.2,Pleasant
2023-10-04,Bangalore,18.9,29.6,61.3,19.4,17.1,Rainy
2023-10-04,Bikaner,22.0,35.2,31.8,0.0,12.1,Hot
2023-10-04,Chennai,21.4,33.3,75.8,12.3,17.0,Rainy
2023-10-04,Darjeeling,10.5,23.9,73.0,10.4,8.1,Rainy
2023-10-04,Delhi,18.8,37.7,57.9,0.3,12.6,Light Rain
2023-10-04,Hyderabad,19.9,28.3,61.2,0.0,7.9,Partly Cloudy
2023-10-04,Jaisalmer,18.5,37.3,37.4,0.0,12.5,Sunny
2023-10-04,Jodhpur,20.0,35.3,30.4,0.0,15.1,Hot
2023-10-04,Kochi,23.8,28.6,72.8,0.0,8.0,Heavy Rain
2023-10-04,Kolkata,25.3,31.8,70.1,13.2,9.6,Rainy
2023-10-04,Leh,0.9,9.4,32.6,0.0,11.2,Partly Cloudy
2023-10-04,Mumbai,23.1,30.4,69.6,0.0,18.5,Rainy
2023-10-04,Pune,18.7,35.5,76.7,0.0,7.5,Partly Cloudy
2023-10-04,Shimla,6.4,17.4,54.8,3.2,4.1,Drizzle
2023-10-04,Srinagar,10.4,25.9,71.7,0.0,7.4,Partly Cloudy
2023-10-05,Ahmedabad,23.5,41.8,58.3,0.3,12.6,Light Rain
2023-10-05,Bangalore,21.3,28.1,63.7,0.0,10.3,Cloudy
2023-10-05,Bikaner,17.6,30.8,39.9,0.0,8.6,Hot
2023-10-05,Chennai,26.5,27.4,62.4,0.0,21.1,Cloudy
2023-10-05,Darjeeling,10.8,18.9,76.3,0.0,7.5,Cloudy
2023-10-05,Delhi,20.6,30.1,46.4,0.0,7.0,Clear
2023-10-05,Hyderabad,22.3,33.0,67.0,11.5,8.0,Rainy
2023-10-05,Jaisalmer,16.3,34.0,49.5,0.0,14.5,Sunny
2023-10-05,Jodhpur,17.4,34.0,44.6,0.0,12.6,Clear
2023-10-05,Kochi,27.4,28.1,89.6,94.6,7.1,Heavy Rain
2023-10-05,Kolkata,24.4,33.0,78.3,4.4,10.9,Drizzle
2023-10-05,Leh,0.8,11.7,29.5,0.0,5.0,Clear
2023-10-05,Mumbai,21.1,30.4,77.6,9.5,14.2,Drizzle
2023-10-05,Pune,16.4,35.9,67.9,15.4,9.3,Rainy
2023-10-05,Shimla,8.8,18.6,67.4,0.0,11.8,Clear
2023-10-05,Srinagar,9.3,19.3,68.4,0.0,7.1,Clear
2023-10-06,Ahmedabad,23.2,34.9,57.2,0.0,15.2,Warm
2023-10-06,Bangalore,21.7,29.3,63.1,13.5,9.5,Rainy
2023-10-06,Bikaner,20.2,34.6,54.6,0.0,9.0,Sunny
2023-10-06,Chennai,24.2,30.5,76.6,72.3,18.9,Heavy Rain
2023-10-06,Darjeeling,11.1,17.9,91.1,12.2,11.8,Rainy
2023-10-06,Delhi,16.4,31.7,61.1,6.9,10.0,Light Rain
2023-10-06,Hyderabad,22.1,31.6,79.4,14.7,10.1,Rainy
2023-10-06,Jaisalmer,18.0,41.3,44.7,0.0,12.9,Clear
2023-10-06,Jodhpur,19.3,34.2,52.6,0.0,16.1,Clear
2023-10-06,Kochi,26.8,32.6,77.0,45.9,11.5,Rainy
2023-10-06,Kolkata,20.1,32.5,85.1,24.3,11.7,Rainy
2023-10-06,Leh,-0.3,9.7,36.8,0.0,11.1,Clear
2023-10-06,Mumbai,24.6,31.5,79.1,4.3,20.9,Drizzle
2023-10-06,Pune,22.5,33.6,72.1,0.0,7.5,Pleasant
2023-10-06,Shimla,8.1,15.5,66.5,0.9,8.3,Light Rain
2023-10-06,Srinagar,10.2,27.9,59.0,2.9,7.0,Drizzle
2023-10-07,Ahmedabad,23.9,34.3,64.8,0.0,10.1,Clear
2023-10-07,Bangalore,17.6,30.7,59.0,14.1,8.7,Rainy
2023-10-07,Bikaner,19.8,37.2,54.6,0.0,12.8,Hot
2023-10-07,Chennai,22.6,35.2,83.9,22.5,19.8,Rainy
2023-10-07,Darjeeling,11.4,17.7,69.7,0.0,13.1,Cloudy
2023-10-07,Delhi,19.7,32.3,47.1,0.0,7.6,Clear
2023-10-07,Hyderabad,24.2,33.9,45.7,1.5,18.6,Drizzle
2023-10-07,Jaisalmer,19.2,35.1,42.8,0.0,13.8,Sunny
2023-10-07,Jodhpur,21.1,35.1,48.3,0.2,12.3,Light Rain
2023-10-07,Kochi,21.1,31.0,87.8,0.0,11.2,Cloudy
2023-10-07,Kolkata,23.4,31.8,68.8,0.0,6.9,Partly Cloudy
2023-10-07,Leh,-2.5,11.0,31.5,0.0,10.0,Clear
2023-10-07,Mumbai,27.6,33.5,67.5,0.0,9.3,Partly Cloudy
2023-10-07,Pune,18.5,34.4,61.6,6.8,8.8,Drizzle
2023-10-07,Shimla,5.7,20.3,41.1,1.9,13.7,Light Rain
2023-10-07,Srinagar,4.2,19.4,48.2,3.5,6.5,Light Rain
2023-10-08,Ahmedabad,22.8,35.2,43.8,0.0,11.1,Warm
2023-10-08,Bangalore,19.9,25.0,58.6,7.8,3.2,Light Rain
2023-10-08,Bikaner,17.4,33.4,39.3,0.0,16.3,Sunny
2023-10-08,Chennai,22.5,32.8,96.0,0.0,15.1,Heavy Rain
2023-10-08,Darjeeling,10.0,18.5,85.3,13.6,9.1,Rainy
2023-10-08,Delhi,20.9,33.8,55.8,0.9,12.7,Light Rain
2023-10-08,Hyderabad,20.0,28.6,69.9,3.9,10.4,Light Rain
2023-10-08,Jaisalmer,17.1,37.7,24.4,0.0,16.1,Sunny
2023-10-08,Jodhpur,20.4,35.0,52.6,0.0,11.0,Hot
2023-10-08,Kochi,24.2,28.0,76.3,99.4,14.2,Heavy Rain
2023-10-08,Kolkata,24.8,35.8,77.8,0.0,10.5,Partly Cloudy
2023-10-08,Leh,-3.9,10.3,40.1,0.0,14.6,Clear
2023-10-08,Mumbai,20.7,25.5,78.7,7.2,17.3,Drizzle
2023-10-08,Pune,18.2,34.3,77.1,0.0,8.4,Partly Cloudy
2023-10-08,Shimla,7.9,19.0,54.5,0.0,10.3,Cloudy
2023-10-08,Srinagar,5.4,20.8,56.5,0.0,6.8,Clear
2023-10-09,Ahmedabad,20.6,34.6,44.9,0.0,13.4,Clear
2023-10-09,Bangalore,18.2,25.5,53.3,19.1,6.6,Rainy
2023-10-09,Bikaner,19.3,36.7,49.3,0.0,16.8,Hot
2023-10-09,Chennai,22.2,28.8,80.8,82.2,17.9,Heavy Rain
2023-10-09,Darjeeling,9.6,17.9,75.9,0.0,10.1,Rainy
2023-10-09,Delhi,17.3,32.3,54.5,0.2,13.4,Light Rain
2023-10-09,Hyderabad,21.0,29.0,63.0,3.5,12.4,Light Rain
2023-10-09,Jaisalmer,19.8,38.7,40.3,0.0,12.2,Hot
2023-10-09,Jodhpur,19.6,33.1,39.4,0.0,14.0,Hot
2023-10-09,Kochi,21.5,30.4,82.7,0.0,5.3,Rainy
2023-10-09,Kolkata,24.0,40.0,81.4,0.0,13.6,Humid
2023-10-09,Leh,-0.6,18.2,52.3,1.6,10.4,Light Rain
2023-10-09,Mumbai,21.9,29.6,68.8,2.8,13.0,Light Rain
2023-10-09,Pune,19.2,27.8,80.6,0.0,8.6,Pleasant
2023-10-09,Shimla,6.5,19.2,55.0,0.0,6.7,Cloudy
2023-10-09,Srinagar,8.8,20.3,67.8,0.0,8.1,Partly Cloudy
2023-10-10,Ahmedabad,22.8,37.8,58.6,0.0,11.2,Warm
2023-10-10,Bangalore,17.4,27.4,77.4,0.0,8.9,Pleasant
2023-10-10,Bikaner,17.7,36.2,59.7,0.0,7.8,Clear
2023-10-10,Chennai,23.8,31.5,85.0,0.0,17.7,Heavy Rain
2023-10-10,Darjeeling,10.8,13.3,71.2,0.0,9.2,Partly Cloudy
2023-10-10,Delhi,17.5,29.7,71.8,0.0,11.8,Clear
2023-10-10,Hyderabad,19.7,27.1,65.0,0.0,10.2,Partly Cloudy
2023-10-10,Jaisalmer,18.0,34.8,49.1,0.0,16.2,Clear
2023-10-10,Jodhpur,18.4,36.4,31.2,0.0,14.2,Hot
2023-10-10,Kochi,24.5,34.3,79.9,0.0,8.2,Cloudy
2023-10-10,Kolkata,22.4,29.9,82.1,2.6,14.5,Drizzle
2023-10-10,Leh,-1.8,11.2,55.4,0.0,9.3,Cloudy
2023-10-10,Mumbai,22.1,34.2,66.9,0.0,18.3,Partly Cloudy
2023-10-10,Pune,17.0,28.3,64.8,6.7,7.2,Light Rain
2023-10-10,Shimla,8.8,15.8,53.6,0.0,8.3,Partly Cloudy
2023-10-10,Srinagar,6.8,25.6,53.4,0.0,7.3,Partly Cloudy
2023-10-11,Ahmedabad,20.6,30.4,51.0,0.0,6.2,Warm
2023-10-11,Bangalore,19.3,29.6,73.0,0.0,11.5,Pleasant
2023-10-11,Bikaner,21.6,34.3,47.9,0.0,11.8,Clear
2023-10-11,Chennai,22.8,33.4,77.0,64.1,20.9,Heavy Rain
2023-10-11,Darjeeling,10.5,18.8,75.1,15.9,14.0,Rainy
2023-10-11,Delhi,18.4,34.6,54.0,2.0,6.2,Light Rain
2023-10-11,Hyderabad,19.7,30.0,51.8,6.7,8.4,Drizzle
2023-10-11,Jaisalmer,17.9,39.2,34.8,0.0,20.8,Hot
2023-10-11,Jodhpur,19.5,35.4,39.2,0.0,11.8,Clear
2023-10-11,Kochi,25.9,27.3,80.7,38.7,15.0,Rainy
2023-10-11,Kolkata,24.6,32.5,77.8,0.0,12.5,Partly Cloudy
2023-10-11,Leh,-2.1,11.1,33.4,0.0,7.9,Cloudy
2023-10-11,Mumbai,27.4,29.8,55.3,0.0,16.0,Humid
2023-10-11,Pune,20.3,36.3,70.2,0.0,7.4,Pleasant
2023-10-11,Shimla,3.1,19.8,64.5,0.0,11.1,Partly Cloudy
2023-10-11,Srinagar,9.6,24.5,62.1,0.0,6.1,Cloudy
2023-10-12,Ahmedabad,20.0,36.0,46.4,0.3,16.2,Drizzle
2023-10-12,Bangalore,19.7,27.5,62.0,53.9,5.1,Heavy Rain
2023-10-12,Bikaner,20.4,33.8,52.3,0.0,9.1,Hot
2023-10-12,Chennai,23.0,30.7,82.4,45.8,17.6,Rainy
2023-10-12,Darjeeling,9.7,13.9,75.8,0.0,11.5,Rainy
2023-10-12,Delhi,19.6,32.1,70.5,7.1,13.6,Light Rain
2023-10-12,Hyderabad,22.7,34.3,51.8,0.0,10.1,Pleasant
2023-10-12,Jaisalmer,15.7,37.6,55.0,0.0,11.7,Hot
2023-10-12,Jodhpur,18.5,35.9,50.7,0.0,14.3,Clear
2023-10-12,Kochi,25.5,30.2,82.3,117.7,11.2,Heavy Rain
2023-10-12,Kolkata,23.7,31.0,77.0,10.7,12.6,Rainy
2023-10-12,Leh,-1.0,12.8,41.1,0.0,13.6,Clear
2023-10-12,Mumbai,25.3,33.4,75.4,8.7,21.1,Light Rain
2023-10-12,Pune,17.2,33.4,76.5,5.1,10.8,Light Rain
2023-10-12,Shimla,11.3,19.7,66.5,0.0,10.0,Clear
2023-10-12,Srinagar,7.9,20.4,56.3,0.0,3.6,Partly Cloudy
2023-10-13,Ahmedabad,21.7,40.0,56.9,1.8,13.7,Drizzle
2023-10-13,Bangalore,17.2,28.5,45.4,24.6,5.3,Rainy
2023-10-13,Bikaner,18.9,36.0,57.0,0.0,13.0,Clear
2023-10-13,Chennai,21.2,39.2,68.8,0.0,25.3,Rainy
2023-10-13,Darjeeling,12.5,17.0,72.1,17.4,9.9,Rainy
2023-10-13,Delhi,22.8,33.9,57.0,0.0,12.2,Partly Cloudy
2023-10-13,Hyderabad,20.9,33.5,63.6,0.0,14.4,Partly Cloudy
2023-10-13,Jaisalmer,19.4,39.2,36.2,0.0,16.1,Hot
2023-10-13,Jodhpur,19.8,28.0,48.8,0.0,15.2,Sunny
2023-10-13,Kochi,22.8,28.1,77.3,0.0,9.1,Heavy Rain
2023-10-13,Kolkata,25.4,30.8,84.1,9.2,11.8,Light Rain
2023-10-13,Leh,-5.3,10.2,36.9,0.0,12.2,Cloudy
2023-10-13,Mumbai,19.6,33.0,70.5,0.0,12.0,Humid
2023-10-13,Pune,17.3,28.9,72.2,0.0,12.7,Pleasant
2023-10-13,Shimla,8.4,19.7,70.5,0.0,7.2,Partly Cloudy
2023-10-13,Srinagar,5.2,21.8,50.3,0.0,3.8,Clear
2023-10-14,Ahmedabad,19.7,40.8,61.9,0.0,14.6,Pleasant
2023-10-14,Bangalore,17.1,29.9,59.4,0.0,11.9,Rainy
2023-10-14,Bikaner,19.7,35.1,48.4,0.0,9.3,Clear
2023-10-14,Chennai,21.8,33.3,68.8,0.0,15.5,Rainy
2023-10-14,Darjeeling,8.7,13.7,99.2,0.0,9.5,Rainy
2023-10-14,Delhi,17.9,33.6,63.1,0.0,10.8,Clear
2023-10-14,Hyderabad,21.9,33.4,72.3,0.0,11.9,Pleasant
2023-10-14,Jaisalmer,19.7,34.5,42.7,0.0,13.7,Hot
2023-10-14,Jodhpur,23.8,39.2,42.8,0.0,14.1,Sunny
2023-10-14,Kochi,21.4,28.9,87.1,8.9,17.6,Light Rain
2023-10-14,Kolkata,19.5,32.8,76.9,9.7,11.0,Light Rain
2023-10-14,Leh,-1.5,12.8,47.5,1.9,14.4,Light Rain
2023-10-14,Mumbai,27.4,32.1,81.8,0.0,13.9,Rainy
2023-10-14,Pune,21.1,32.0,81.6,0.0,16.3,Partly Cloudy
2023-10-14,Shimla,13.2,16.7,64.6,2.4,8.8,Drizzle
2023-10-14,Srinagar,4.9,23.7,76.0,0.0,8.8,Clear
2023-10-15,Ahmedabad,25.0,34.3,58.0,0.0,7.5,Pleasant
2023-10-15,Bangalore,17.2,27.2,88.5,0.0,7.2,Cloudy
2023-10-15,Bikaner,19.4,32.9,42.8,0.0,8.3,Clear
2023-10-15,Chennai,24.2,28.3,87.3,0.0,17.6,Cloudy
2023-10-15,Darjeeling,13.2,20.4,86.3,10.3,4.8,Rainy
2023-10-15,Delhi,20.2,29.4,50.9,2.7,16.0,Drizzle
2023-10-15,Hyderabad,15.5,34.0,48.4,0.0,8.2,Pleasant
2023-10-15,Jaisalmer,19.4,38.7,49.9,0.0,15.9,Clear
2023-10-15,Jodhpur,19.6,30.4,45.0,0.0,12.9,Clear
2023-10-15,Kochi,24.3,31.0,83.9,87.8,9.1,Heavy Rain
2023-10-15,Kolkata,26.2,31.6,70.1,0.0,11.4,Rainy
2023-10-15,Leh,-3.7,13.0,36.9,0.0,10.7,Cloudy
2023-10-15,Mumbai,20.2,34.3,70.8,3.6,12.6,Light Rain
2023-10-15,Pune,20.9,30.6,53.6,2.9,7.6,Drizzle
2023-10-15,Shimla,10.3,20.1,67.0,0.0,10.2,Clear
2023-10-15,Srinagar,9.1,23.6,60.5,0.0,10.9,Partly Cloudy
2023-10-16,Ahmedabad,25.2,31.3,58.6,0.0,8.7,Pleasant
2023-10-16,Bangalore,22.3,26.8,87.3,6.1,13.0,Drizzle
2023-10-16,Bikaner,17.9,32.6,53.8,0.0,14.4,Clear
2023-10-16,Chennai,21.1,35.7,62.5,0.0,18.8,Rainy
2023-10-16,Darjeeling,11.2,21.6,87.0,0.0,13.7,Rainy
2023-10-16,Delhi,16.2,32.4,57.3,0.0,14.0,Partly Cloudy
2023-10-16,Hyderabad,20.0,34.6,56.9,9.2,8.3,Light Rain
2023-10-16,Jaisalmer,20.8,34.0,28.4,3.4,15.0,Light Rain
2023-10-16,Jodhpur,17.4,28.4,60.2,0.0,8.8,Hot
2023-10-16,Kochi,22.8,31.7,93.4,73.1,12.4,Heavy Rain
2023-10-16,Kolkata,24.9,29.8,71.8,10.9,8.7,Rainy
2023-10-16,Leh,-3.5,12.8,44.3,0.0,11.9,Clear
2023-10-16,Mumbai,24.8,28.7,61.2,4.7,18.6,Light Rain
2023-10-16,Pune,20.2,35.2,61.6,28.5,10.7,Rainy
2023-10-16,Shimla,8.5,18.7,59.2,0.0,10.4,Partly Cloudy
2023-10-16,Srinagar,7.0,22.9,68.7,4.6,5.0,Drizzle
2023-10-17,Ahmedabad,20.2,33.8,46.0,0.9,11.0,Drizzle
2023-10-17,Bangalore,15.9,27.8,74.6,9.8,8.2,Drizzle
2023-10-17,Bikaner,22.2,34.7,54.6,0.0,8.2,Clear
2023-10-17,Chennai,26.4,31.6,72.7,27.8,22.3,Rainy
2023-10-17,Darjeeling,11.2,15.3,83.2,25.1,15.5,Rainy
2023-10-17,Delhi,21.3,35.2,40.6,2.6,9.6,Light Rain
2023-10-17,Hyderabad,20.3,32.6,58.8,0.0,10.4,Rainy
2023-10-17,Jaisalmer,18.0,33.3,37.9,0.0,17.3,Clear
2023-10-17,Jodhpur,20.7,34.1,29.7,0.0,9.6,Clear
2023-10-17,Kochi,22.0,30.5,89.0,22.1,16.0,Rainy
2023-10-17,Kolkata,25.9,31.9,76.5,18.6,11.9,Rainy
2023-10-17,Leh,-0.6,11.1,42.3,0.0,16.2,Cloudy
2023-10-17,Mumbai,22.6,35.0,72.2,7.8,13.9,Light Rain
2023-10-17,Pune,17.3,33.6,71.5,0.0,1.7,Rainy
2023-10-17,Shimla,8.4,19.1,62.8,0.0,8.7,Clear
2023-10-17,Srinagar,5.9,25.4,63.0,0.0,3.7,Cloudy
2023-10-18,Ahmedabad,21.9,35.9,42.3,0.2,9.4,Light Rain
2023-10-18,Bangalore,19.6,31.3,84.4,0.0,9.7,Pleasant
2023-10-18,Bikaner,20.5,38.6,48.6,0.0,12.3,Sunny
2023-10-18,Chennai,23.7,32.1,83.7,0.0,22.8,Cloudy
2023-10-18,Darjeeling,9.8,13.5,87.7,17.7,12.9,Rainy
2023-10-18,Delhi,21.4,33.0,57.0,0.0,7.4,Pleasant
2023-10-18,Hyderabad,19.8,32.1,50.3,0.0,6.2,Pleasant
2023-10-18,Jaisalmer,18.8,32.5,36.6,5.0,17.7,Drizzle
2023-10-18,Jodhpur,19.5,36.5,50.0,0.5,16.3,Light Rain
2023-10-18,Kochi,21.7,33.2,65.0,0.0,15.9,Cloudy
