product_id,product_name,category,price,stock_quantity
2423,Bedsheet praesentium,Home & Kitchen,354.43,483
2424,Bedsheet libero,Home & Kitchen,468.43,604
2425,Bedsheet aspernatur,Home & Kitchen,50.3,577
2426,Bedsheet iste,Home & Kitchen,1081.38,987
2427,Bedsheet aspernatur,Home & Kitchen,1179.32,820
2428,Bedsheet impedit,Home & Kitchen,455.47,766
2429,Bedsheet harum,Home & Kitchen,2700.35,927
2430,Bedsheet ducimus,Home & Kitchen,302.93,52
2431,Bedsheet aspernatur,Home & Kitchen,1166.21,470
2432,Bedsheet totam,Home & Kitchen,108.32,940
2433,Bedsheet corporis,Home & Kitchen,482.64,839
2434,Bedsheet doloribus,Home & Kitchen,384.94,595
2435,Bedsheet labore,Home & Kitchen,701.04,677
2436,Bedsheet error,Home & Kitchen,287.24,202
2437,Bedsheet neque,Home & Kitchen,410.51,339
2438,Bedsheet voluptatem,Home & Kitchen,1726.2,629
2439,Bedsheet suscipit,Home & Kitchen,259.68,497
2440,Bedsheet sunt,Home & Kitchen,44.91,523
2441,Bedsheet magni,Home & Kitchen,6897.98,164
2442,Bedsheet totam,Home & Kitchen,3971.06,990
2443,Bedsheet quam,Home & Kitchen,71.97,73
2444,Bedsheet in,Home & Kitchen,1406.94,471
2445,Bedsheet voluptatum,Home & Kitchen,235.13,115
2446,Bedsheet similique,Home & Kitchen,742.36,840
2447,Bedsheet sint,Home & Kitchen,777.39,930
2448,Bedsheet quo,Home & Kitchen,351.78,867
2449,Bedsheet fugiat,Home & Kitchen,154.31,361
2450,Bedsheet porro,Home & Kitchen,177.47,741
2451,Bedsheet maxime,Home & Kitchen,126.51,96
2452,Bedsheet totam,Home & Kitchen,143.58,526
2453,Bedsheet accusamus,Home & Kitchen,452.07,671
2454,Bedsheet nobis,Home & Kitchen,170.88,186
2455,Bedsheet esse,Home & Kitchen,1390.87,50
2456,Bedsheet soluta,Home & Kitchen,4653.98,263
2457,Bedsheet velit,Home & Kitchen,209.46,734
2458,Bedsheet enim,Home & Kitchen,716.02,458
2459,Bedsheet omnis,Home & Kitchen,1058.0,459
2460,Bedsheet impedit,Home & Kitchen,1014.97,546
2461,Bedsheet quas,Home & Kitchen,560.34,545
2462,Bedsheet nihil,Home & Kitchen,1523.3,634
2463,Bedsheet nulla,Home & Kitchen,1030.69,172
2464,Bedsheet iste,Home & Kitchen,78.11,382
2465,Bedsheet sequi,Home & Kitchen,1841.51,391
2466,Bedsheet debitis,Home & Kitchen,1892.29,949
2467,Bedsheet quaerat,Home & Kitchen,159.12,299
2468,Bedsheet accusamus,Home & Kitchen,529.28,406
2469,Bedsheet iure,Home & Kitchen,1393.54,428
2470,Bedsheet voluptate,Home & Kitchen,365.27,803
2471,Bedsheet labore,Home & Kitchen,2500.07,356
2472,Bedsheet fugiat,Home & Kitchen,17333.86,705
2473,Bedsheet ab,Home & Kitchen,153.8,622
2474,Bedsheet eligendi,Home & Kitchen,62.99,63
2475,Bedsheet laudantium,Home & Kitchen,788.66,818
2476,Bedsheet reprehenderit,Home & Kitchen,1475.79,656
2477,Bedsheet corporis,Home & Kitchen,353.65,672
2478,Bedsheet earum,Home & Kitchen,4422.67,352
2479,Bedsheet nam,Home & Kitchen,67.13,77
2480,Bedsheet perspiciatis,Home & Kitchen,1413.73,347
2481,Bedsheet sapiente,Home & Kitchen,201.51,106
2482,Bedsheet minus,Home & Kitchen,6592.41,581
2483,Bedsheet ducimus,Home & Kitchen,9930.65,704
2484,Bedsheet architecto,Home & Kitchen,158.32,405
2485,Bedsheet nihil,Home & Kitchen,219.26,300
2486,Bedsheet dolore,Home & Kitchen,1815.27,268
2487,Bedsheet libero,Home & Kitchen,279.75,751
2488,Bedsheet consectetur,Home & Kitchen,467.08,882
2489,Bedsheet maiores,Home & Kitchen,519.41,682
2490,Bedsheet earum,Home & Kitchen,28.08,997
2491,Bedsheet temporibus,Home & Kitchen,489.73,938
2492,Bedsheet perspiciatis,Home & Kitchen,177.69,627
2493,Bedsheet ratione,Home & Kitchen,238.63,904
2494,Bedsheet doloremque,Home & Kitchen,4359.25,163
2495,Bedsheet sint,Home & Kitchen,75.93,351
2496,Bedsheet veritatis,Home & Kitchen,1693.27,93
2497,Bedsheet officiis,Home & Kitchen,329.03,606
2498,Bedsheet eum,Home & Kitchen,328.64,689
2499,Bedsheet quo,Home & Kitchen,1636.26,154
2500,Bedsheet nisi,Home & Kitchen,832.71,948
2501,Bedsheet nobis,Home & Kitchen,1176.77,368
2502,Bedsheet inventore,Home & Kitchen,2136.42,327
2503,Bedsheet dignissimos,Home & Kitchen,304.19,1000
2504,Bedsheet quibusdam,Home & Kitchen,199.59,681
2505,Bedsheet molestias,Home & Kitchen,98.19,725
2506,Bedsheet maxime,Home & Kitchen,144.96,688
2507,Bedsheet expedita,Home & Kitchen,41699.72,411
2508,Bedsheet explicabo,Home & Kitchen,3234.49,142
2509,Bedsheet accusantium,Home & Kitchen,65.89,619
2510,Bedsheet esse,Home & Kitchen,68.78,735
2511,Bedsheet sapiente,Home & Kitchen,1030.1,970
2512,Bedsheet a,Home & Kitchen,1136.27,96
2513,Bedsheet alias,Home & Kitchen,1139.03,327
2514,Bedsheet saepe,Home & Kitchen,341.1,582
2515,Bedsheet omnis,Home & Kitchen,414.23,395
2516,Bedsheet accusantium,Home & Kitchen,817.64,668
2517,Bedsheet ex,Home & Kitchen,568.75,820
2518,Bedsheet maiores,Home & Kitchen,17.92,346
2519,Bedsheet vel,Home & Kitchen,354.22,842
2520,Bedsheet cumque,Home & Kitchen,139.42,140
2521,Pillow aspernatur,Home & Kitchen,650.29,696
2522,Pillow dolores,Home & Kitchen,44024.28,729
2523,Pillow dolorem,Home & Kitchen,867.69,858
2524,Pillow itaque,Home & Kitchen,312.41,979
2525,Pillow maiores,Home & Kitchen,1992.83,766
2526,Pillow nisi,Home & Kitchen,1031.37,711
2527,Pillow earum,Home & Kitchen,938.94,944
2528,Pillow eligendi,Home & Kitchen,1242.5,549
2529,Pillow repudiandae,Home & Kitchen,10931.71,105
2530,Pillow quis,Home & Kitchen,91.68,671
2531,Pillow sit,Home & Kitchen,1017.45,696
2532,Pillow molestias,Home & Kitchen,124.59,443
2533,Pillow error,Home & Kitchen,1150.41,530
2534,Pillow voluptas,Home & Kitchen,126.04,380
2535,Pillow non,Home & Kitchen,267.35,28
2536,Pillow expedita,Home & Kitchen,321.17,381
2537,Pillow quibusdam,Home & Kitchen,2161.01,326
2538,Pillow voluptatem,Home & Kitchen,1982.85,194
2539,Pillow delectus,Home & Kitchen,77.17,983
2540,Pillow aspernatur,Home & Kitchen,542.95,229
2541,Pillow rerum,Home & Kitchen,172.47,359
2542,Pillow consectetur,Home & Kitchen,75.71,980
2543,Pillow dolor,Home & Kitchen,361.07,794
2544,Pillow occaecati,Home & Kitchen,314.78,507
2545,Pillow magnam,Home & Kitchen,19047.34,206
2546,Pillow molestiae,Home & Kitchen,957.23,241
2547,Pillow consequatur,Home & Kitchen,63.32,150
2548,Pillow repellendus,Home & Kitchen,214.32,168
2549,Pillow corrupti,Home & Kitchen,2313.88,89
2550,Pillow commodi,Home & Kitchen,11467.5,312
2551,Pillow quos,Home & Kitchen,46.32,874
2552,Pillow sapiente,Home & Kitchen,29.81,817
2553,Pillow delectus,Home & Kitchen,8275.51,113
2554,Pillow consequatur,Home & Kitchen,896.98,529
2555,Pillow occaecati,Home & Kitchen,135.93,799
2556,Pillow soluta,Home & Kitchen,1114.94,562
2557,Pillow necessitatibus,Home & Kitchen,9.59,865
2558,Pillow eius,Home & Kitchen,502.54,766
2559,Pillow ipsum,Home & Kitchen,817.57,914
2560,Pillow accusamus,Home & Kitchen,2000.22,549
2561,Pillow at,Home & Kitchen,109.26,48
2562,Pillow quis,Home & Kitchen,568.58,687
2563,Pillow animi,Home & Kitchen,124.77,354
2564,Pillow sint,Home & Kitchen,733.39,907
2565,Pillow aliquid,Home & Kitchen,130.53,794
2566,Pillow sit,Home & Kitchen,271.09,642
2567,Pillow ipsam,Home & Kitchen,112.27,144
2568,Pillow quidem,Home & Kitchen,1327.84,621
2569,Pillow rem,Home & Kitchen,1812.18,395
2570,Pillow ducimus,Home & Kitchen,351.66,167
2571,Pillow quisquam,Home & Kitchen,529.52,176
2572,Pillow doloremque,Home & Kitchen,56.92,195
2573,Pillow molestiae,Home & Kitchen,318.97,861
2574,Pillow explicabo,Home & Kitchen,463.73,719
2575,Pillow quidem,Home & Kitchen,25483.79,799
2576,Pillow accusantium,Home & Kitchen,94.32,649
2577,Pillow suscipit,Home & Kitchen,4495.69,838
2578,Pillow rem,Home & Kitchen,2230.31,934
2579,Pillow aliquam,Home & Kitchen,761.71,179
2580,Pillow laboriosam,Home & Kitchen,6992.12,748
2581,Pillow nobis,Home & Kitchen,873.73,458
2582,Pillow odio,Home & Kitchen,896.36,54
2583,Pillow cupiditate,Home & Kitchen,461.71,430
2584,Pillow aliquid,Home & Kitchen,3133.67,383
2585,Pillow tempore,Home & Kitchen,2589.74,702
2586,Pillow vitae,Home & Kitchen,195.6,746
2587,Pillow facere,Home & Kitchen,69.11,253
2588,Pillow praesentium,Home & Kitchen,368.76,464
2589,Pillow voluptatem,Home & Kitchen,150.59,635
2590,Pillow incidunt,Home & Kitchen,454.56,301
2591,Pillow eius,Home & Kitchen,3199.55,780
2592,Pillow modi,Home & Kitchen,251.81,776
2593,Pillow eius,Home & Kitchen,468.89,812
2594,Pillow sint,Home & Kitchen,545.47,469
2595,Pillow beatae,Home & Kitchen,1785.14,249
2596,Pillow non,Home & Kitchen,17.19,556
2597,Pillow doloremque,Home & Kitchen,201.25,254
2598,Pillow aliquam,Home & Kitchen,686.45,326
2599,Pillow repellendus,Home & Kitchen,3025.18,998
2600,Pillow reprehenderit,Home & Kitchen,239.07,838
2601,Pillow adipisci,Home & Kitchen,29.96,813
2602,Pillow fuga,Home & Kitchen,1266.71,490
2603,Pillow ab,Home & Kitchen,192.78,935
2604,Pillow numquam,Home & Kitchen,83.94,865
2605,Pillow sunt,Home & Kitchen,196.0,208
2606,Pillow fugiat,Home & Kitchen,379.11,386
2607,Pillow inventore,Home & Kitchen,201.84,704
2608,Pillow quidem,Home & Kitchen,18.29,979
2609,Pillow sint,Home & Kitchen,1920.24,594
2610,Pillow laborum,Home & Kitchen,3384.36,461
2611,Pillow nemo,Home & Kitchen,1328.61,482
2612,Pillow odio,Home & Kitchen,90.75,797
2613,Pillow architecto,Home & Kitchen,369.58,298
2614,Pillow error,Home & Kitchen,495.13,806
2615,Pillow deleniti,Home & Kitchen,1227.58,401
2616,Pillow sit,Home & Kitchen,1362.56,524
2617,Pillow iusto,Home & Kitchen,166.23,550
2618,Pillow porro,Home & Kitchen,565.44,438
2619,Pillow corporis,Home & Kitchen,992.8,999
2620,Pillow qui,Home & Kitchen,4439.7,175
2621,Pillow quam,Home & Kitchen,1438.52,846
2622,Pillow alias,Home & Kitchen,1633.03,214
2623,Pillow magni,Home & Kitchen,566.99,830
2624,Pillow fugiat,Home & Kitchen,4147.65,629
2625,Pillow illo,Home & Kitchen,924.5,151
2626,Pillow esse,Home & Kitchen,137.41,903
2627,Pillow rem,Home & Kitchen,4103.78,266
2628,Pillow quaerat,Home & Kitchen,1424.34,63
2629,Pillow voluptate,Home & Kitchen,257.25,666
2630,Pillow exercitationem,Home & Kitchen,243.56,502
2631,Pillow officiis,Home & Kitchen,780.14,905
2632,Pillow quasi,Home & Kitchen,1001.63,390
2633,Pillow fugit,Home & Kitchen,672.19,577
2634,Pillow hic,Home & Kitchen,797.57,966
2635,Pillow ratione,Home & Kitchen,6403.14,115
2636,Pillow iure,Home & Kitchen,2494.7,738
2637,Pillow dolor,Home & Kitchen,665.52,876
2638,Pillow corrupti,Home & Kitchen,2052.01,538
2639,Pillow aspernatur,Home & Kitchen,106.25,881
2640,Pillow nam,Home & Kitchen,908.23,137
2641,Towel dolores,Home & Kitchen,7544.45,301
2642,Towel ullam,Home & Kitchen,360.52,95
2643,Towel laboriosam,Home & Kitchen,140.21,791
2644,Towel sint,Home & Kitchen,188.01,174
2645,Towel eligendi,Home & Kitchen,97.53,289
2646,Towel dolore,Home & Kitchen,154.08,470
2647,Towel quibusdam,Home & Kitchen,286.82,937
2648,Towel in,Home & Kitchen,60.72,535
2649,Towel earum,Home & Kitchen,511.85,160
2650,Towel minus,Home & Kitchen,1935.31,860
2651,Towel dolor,Home & Kitchen,128.12,457
2652,Towel nostrum,Home & Kitchen,4883.09,103
2653,Towel id,Home & Kitchen,1075.77,979
2654,Towel accusantium,Home & Kitchen,2346.03,942
2655,Towel tenetur,Home & Kitchen,186.39,237
2656,Towel facere,Home & Kitchen,1801.54,846
2657,Towel nesciunt,Home & Kitchen,97.19,471
2658,Towel sequi,Home & Kitchen,1900.7,915
2659,Towel nihil,Home & Kitchen,647.01,367
2660,Towel voluptate,Home & Kitchen,1146.52,962
2661,Towel dicta,Home & Kitchen,85.73,37
2662,Towel ratione,Home & Kitchen,130.58,434
2663,Towel voluptatem,Home & Kitchen,1224.7,64
2664,Towel eligendi,Home & Kitchen,120.55,415
2665,Towel nobis,Home & Kitchen,1001.66,524
2666,Towel quam,Home & Kitchen,64.32,392
2667,Towel alias,Home & Kitchen,1784.46,251
2668,Towel tempora,Home & Kitchen,78.71,405
2669,Towel culpa,Home & Kitchen,1144.88,93
2670,Towel iste,Home & Kitchen,1278.0,393
2671,Towel architecto,Home & Kitchen,175.82,239
2672,Towel illum,Home & Kitchen,1197.09,38
2673,Towel quam,Home & Kitchen,738.98,336
2674,Towel beatae,Home & Kitchen,222.82,963
2675,Towel labore,Home & Kitchen,110.14,111
2676,Towel non,Home & Kitchen,26.33,869
2677,Towel quaerat,Home & Kitchen,844.79,741
2678,Towel alias,Home & Kitchen,47.82,675
2679,Towel praesentium,Home & Kitchen,576.87,353
2680,Towel in,Home & Kitchen,336.78,820
2681,Towel tempore,Home & Kitchen,1384.82,159
2682,Towel quae,Home & Kitchen,317.84,150
2683,Towel sunt,Home & Kitchen,305.04,49
2684,Towel aspernatur,Home & Kitchen,1498.79,303
2685,Towel eius,Home & Kitchen,826.5,949
2686,Towel in,Home & Kitchen,803.39,859
2687,Towel autem,Home & Kitchen,1010.81,493
2688,Towel amet,Home & Kitchen,49.96,722
2689,Towel quia,Home & Kitchen,1555.87,861
2690,Towel perferendis,Home & Kitchen,1253.02,152
2691,Towel deserunt,Home & Kitchen,108.81,787
2692,Towel est,Home & Kitchen,346.71,732
2693,Towel veritatis,Home & Kitchen,471.37,490
2694,Towel quia,Home & Kitchen,408.65,469
2695,Towel delectus,Home & Kitchen,825.01,640
2696,Towel amet,Home & Kitchen,4279.79,15
2697,Towel ipsum,Home & Kitchen,2533.25,937
2698,Towel minima,Home & Kitchen,69.85,91
2699,Towel magni,Home & Kitchen,1271.2,29
2700,Towel vero,Home & Kitchen,3670.22,272
2701,Towel vel,Home & Kitchen,893.21,230
2702,Towel laborum,Home & Kitchen,2568.5,865
2703,Towel mollitia,Home & Kitchen,10229.32,163
2704,Towel dolorem,Home & Kitchen,2321.97,571
2705,Towel doloremque,Home & Kitchen,726.74,972
2706,Towel nihil,Home & Kitchen,2397.64,754
2707,Towel eaque,Home & Kitchen,621.38,633
2708,Towel eum,Home & Kitchen,518.25,550
2709,Towel deleniti,Home & Kitchen,295.15,443
2710,Towel ullam,Home & Kitchen,5217.26,123
2711,Towel fugit,Home & Kitchen,146.49,804
2712,Towel fuga,Home & Kitchen,4979.87,305
2713,Towel ex,Home & Kitchen,1058.28,253
2714,Towel dolores,Home & Kitchen,61.29,318
2715,Towel est,Home & Kitchen,867.9,134
2716,Towel ipsa,Home & Kitchen,21.43,58
2717,Towel voluptate,Home & Kitchen,1277.77,254
2718,Towel laudantium,Home & Kitchen,1886.46,439
2719,Towel rerum,Home & Kitchen,205.63,664
2720,Towel a,Home & Kitchen,601.8,822
2721,Towel assumenda,Home & Kitchen,9375.4,647
2722,Towel eius,Home & Kitchen,234.16,478
2723,Towel repudiandae,Home & Kitchen,102.13,74
2724,Towel minima,Home & Kitchen,4615.17,123
2725,Towel debitis,Home & Kitchen,9494.7,866
2726,Towel nemo,Home & Kitchen,502.78,936
2727,Towel cupiditate,Home & Kitchen,2279.71,521
2728,Towel incidunt,Home & Kitchen,3739.93,621
2729,Towel quo,Home & Kitchen,164.17,558
2730,Towel delectus,Home & Kitchen,241.45,26
2731,Towel quo,Home & Kitchen,3168.2,657
2732,Towel laboriosam,Home & Kitchen,6261.21,537
2733,Towel beatae,Home & Kitchen,1163.2,598
2734,Towel asperiores,Home & Kitchen,133.6,257
2735,Towel voluptate,Home & Kitchen,9849.73,745
2736,Towel veniam,Home & Kitchen,225.46,157
2737,Towel consectetur,Home & Kitchen,302.45,308
2738,Towel corrupti,Home & Kitchen,835.57,449
2739,Towel beatae,Home & Kitchen,5145.35,11
2740,Towel dicta,Home & Kitchen,1800.05,639
2741,Towel fugit,Home & Kitchen,931.6,371
2742,Towel sequi,Home & Kitchen,1001.79,256
2743,Towel cumque,Home & Kitchen,533.72,594
2744,Towel illo,Home & Kitchen,1154.96,436
2745,Towel ipsum,Home & Kitchen,11.25,201
2746,Towel nobis,Home & Kitchen,320.44,690
2747,Towel non,Home & Kitchen,718.09,694
2748,Towel odio,Home & Kitchen,88.95,97
2749,Towel eos,Home & Kitchen,892.56,546
2750,Towel nisi,Home & Kitchen,367.93,379
2751,Towel repudiandae,Home & Kitchen,6959.21,79
2752,Towel quas,Home & Kitchen,5292.99,986
2753,Towel illum,Home & Kitchen,248.61,548
2754,Towel pariatur,Home & Kitchen,398.76,567
2755,Towel maxime,Home & Kitchen,447.5,529
2756,Towel laudantium,Home & Kitchen,253.95,815
2757,Towel harum,Home & Kitchen,669.91,529
2758,Towel temporibus,Home & Kitchen,160.32,577
2759,Towel necessitatibus,Home & Kitchen,91.71,30
2760,Towel odit,Home & Kitchen,1272.42,409
2761,Novel laboriosam,Books,1285.5,904
2762,Novel dolores,Books,149.63,491
2763,Novel deserunt,Books,1915.32,54
2764,Novel aspernatur,Books,193.88,660
2765,Novel necessitatibus,Books,730.96,406
2766,Novel delectus,Books,1711.5,392
2767,Novel voluptatem,Books,475.42,269
2768,Novel voluptates,Books,989.02,775
2769,Novel qui,Books,230.43,26
2770,Novel facere,Books,372.38,375
2771,Novel aut,Books,367.17,817
2772,Novel enim,Books,163.16,79
2773,Novel dolor,Books,383.54,363
2774,Novel est,Books,48.99,256
2775,Novel officiis,Books,239.34,760
2776,Novel nihil,Books,326.13,682
2777,Novel esse,Books,340.47,653
2778,Novel debitis,Books,348.06,116
2779,Novel numquam,Books,455.76,800
2780,Novel provident,Books,1026.36,605
2781,Novel expedita,Books,1856.38,762
2782,Novel facere,Books,188.66,784
2783,Novel deserunt,Books,82.25,350
2784,Novel exercitationem,Books,104.75,146
2785,Novel ipsa,Books,240.76,55
2786,Novel ipsa,Books,294.93,370
2787,Novel neque,Books,157.53,569
2788,Novel repudiandae,Books,71.55,356
2789,Novel culpa,Books,252.25,843
2790,Novel nesciunt,Books,656.39,668
2791,Novel sint,Books,1220.67,189
2792,Novel impedit,Books,216.69,860
2793,Novel amet,Books,269.11,807
2794,Novel modi,Books,124.53,711
2795,Novel dignissimos,Books,476.97,485
2796,Novel consectetur,Books,140.05,722
2797,Novel perspiciatis,Books,1181.22,500
2798,Novel ratione,Books,34.32,656
2799,Novel excepturi,Books,291.54,196
2800,Novel ad,Books,785.46,840
2801,Novel esse,Books,658.76,148
2802,Novel quos,Books,28400.4,74
2803,Novel consequuntur,Books,844.98,743
2804,Novel libero,Books,110.89,804
2805,Novel modi,Books,433.29,976
2806,Novel quae,Books,34.82,478
2807,Novel deserunt,Books,443.06,47
2808,Novel ullam,Books,143.31,310
2809,Novel neque,Books,1973.76,216
2810,Novel temporibus,Books,219.27,54
2811,Novel laborum,Books,419.67,820
2812,Novel labore,Books,192.73,214
2813,Novel placeat,Books,6787.82,917
2814,Novel impedit,Books,308.82,52
2815,Novel fugit,Books,7812.21,333
2816,Novel voluptate,Books,1695.67,965
2817,Novel voluptas,Books,1030.41,327
2818,Novel debitis,Books,869.32,537
2819,Novel ipsa,Books,902.62,417
2820,Novel numquam,Books,27.75,844
2821,Novel nobis,Books,329.07,566
2822,Novel assumenda,Books,1776.4,494
2823,Novel cumque,Books,464.64,269
2824,Novel voluptas,Books,60.75,47
2825,Novel provident,Books,462.2,781
2826,Novel dignissimos,Books,6443.11,672
2827,Novel odit,Books,3245.24,205
2828,Novel quasi,Books,455.59,302
2829,Novel voluptate,Books,2083.45,375
2830,Novel quod,Books,288.54,892
2831,Novel nostrum,Books,38.81,809
2832,Novel atque,Books,124.95,58
2833,Novel perferendis,Books,5213.16,896
2834,Novel dolores,Books,331.5,681
2835,Novel ducimus,Books,347.07,349
2836,Novel ea,Books,318.89,289
2837,Novel necessitatibus,Books,8697.69,137
2838,Novel impedit,Books,5730.43,828
2839,Novel similique,Books,13943.64,386
2840,Novel ullam,Books,393.88,457
2841,Novel modi,Books,779.03,920
2842,Novel cum,Books,51.4,419
2843,Novel ea,Books,4582.54,771
2844,Novel odit,Books,86.74,460
2845,Novel commodi,Books,692.13,926
2846,Novel ea,Books,96.41,989
2847,Novel quia,Books,206.71,405
2848,Novel quidem,Books,142.41,357
2849,Novel quaerat,Books,200.9,201
2850,Novel ea,Books,222.72,518
2851,Novel magnam,Books,219.69,718
2852,Novel eum,Books,1745.17,519
2853,Novel at,Books,95.33,386
2854,Novel molestiae,Books,696.05,956
2855,Novel vero,Books,3107.42,826
2856,Novel impedit,Books,231.55,541
2857,Novel officia,Books,170.33,283
2858,Novel est,Books,353.83,830
2859,Novel blanditiis,Books,2934.22,94
2860,Novel assumenda,Books,668.99,754
2861,Novel fugiat,Books,225.38,444
2862,Novel unde,Books,1033.21,90
2863,Novel adipisci,Books,95.7,450
2864,Novel blanditiis,Books,1389.43,626
2865,Novel incidunt,Books,922.9,852
2866,Novel ullam,Books,315.1,194
2867,Novel in,Books,142.13,568
2868,Novel quaerat,Books,132.24,310
2869,Novel minima,Books,1115.25,338
2870,Novel ex,Books,3159.21,115
2871,Novel unde,Books,192.22,91
2872,Novel velit,Books,994.45,345
2873,Novel sed,Books,21.85,686
2874,Novel libero,Books,208.03,312
2875,Novel excepturi,Books,477.24,323
2876,Novel quisquam,Books,127.75,466
2877,Novel magnam,Books,122.71,627
2878,Novel deleniti,Books,183.63,744
2879,Novel assumenda,Books,775.03,446
2880,Novel expedita,Books,377.52,180
2881,Self-Help officia,Books,17.41,716
2882,Self-Help blanditiis,Books,20.77,464
2883,Self-Help iste,Books,201.2,369
2884,Self-Help pariatur,Books,993.4,467
2885,Self-Help accusantium,Books,8.11,53
2886,Self-Help rem,Books,236.28,754
2887,Self-Help omnis,Books,227.06,900
2888,Self-Help consequuntur,Books,4012.28,943
2889,Self-Help eligendi,Books,280.64,371
2890,Self-Help dolor,Books,888.11,639
2891,Self-Help rerum,Books,618.0,455
2892,Self-Help quibusdam,Books,20.47,291
2893,Self-Help ullam,Books,1582.75,664
2894,Self-Help occaecati,Books,690.7,820
2895,Self-Help deserunt,Books,1071.71,980
2896,Self-Help nobis,Books,180586.41,68
2897,Self-Help distinctio,Books,21.94,86
2898,Self-Help porro,Books,6645.22,697
2899,Self-Help quia,Books,324.87,662
2900,Self-Help sed,Books,769.39,425
2901,Self-Help tempore,Books,467.0,382
2902,Self-Help non,Books,264.61,535
2903,Self-Help nostrum,Books,212.69,830
2904,Self-Help facilis,Books,819.64,777
2905,Self-Help eveniet,Books,51.36,705
2906,Self-Help illum,Books,1541.45,173
2907,Self-Help non,Books,267.82,985
2908,Self-Help esse,Books,91.79,41
2909,Self-Help praesentium,Books,254.57,156
2910,Self-Help recusandae,Books,3295.56,879
2911,Self-Help non,Books,223.99,632
2912,Self-Help nostrum,Books,856.02,704
2913,Self-Help quasi,Books,167.03,810
2914,Self-Help dolor,Books,1558.52,458
2915,Self-Help incidunt,Books,1398.1,45
2916,Self-Help impedit,Books,8002.6,139
2917,Self-Help veniam,Books,384.24,78
2918,Self-Help sapiente,Books,1363.2,251
2919,Self-Help laboriosam,Books,579.24,807
2920,Self-Help tempora,Books,3492.65,670
2921,Self-Help consectetur,Books,170.1,385
2922,Self-Help laudantium,Books,1528.61,380
2923,Self-Help nobis,Books,373.37,402
2924,Self-Help blanditiis,Books,454.1,982
2925,Self-Help maiores,Books,573.77,590
2926,Self-Help placeat,Books,729.94,43
2927,Self-Help sit,Books,420.0,629
2928,Self-Help eos,Books,689.99,167
2929,Self-Help commodi,Books,5333.62,705
2930,Self-Help quasi,Books,2192.47,470
2931,Self-Help natus,Books,1841.51,981
2932,Self-Help iure,Books,252.47,389
2933,Self-Help alias,Books,131.73,390
2934,Self-Help velit,Books,2095.52,464
2935,Self-Help corrupti,Books,1860.64,791
2936,Self-Help asperiores,Books,4553.33,88
2937,Self-Help explicabo,Books,202.07,597
2938,Self-Help earum,Books,354.35,150
2939,Self-Help facere,Books,42.75,552
2940,Self-Help ullam,Books,277.52,385
2941,Self-Help soluta,Books,2229.35,417
2942,Self-Help quod,Books,248.36,331
2943,Self-Help tempora,Books,1306.79,675
2944,Self-Help iusto,Books,375.72,295
2945,Self-Help minima,Books,812.97,265
2946,Self-Help eius,Books,89.4,993
2947,Self-Help eum,Books,568.17,126
2948,Self-Help voluptate,Books,5.63,36
2949,Self-Help et,Books,377.76,763
2950,Self-Help consequuntur,Books,43.33,200
2951,Self-Help nulla,Books,3052.14,521
2952,Self-Help possimus,Books,1604.74,540
2953,Self-Help sed,Books,1006.88,406
2954,Self-Help ipsa,Books,4895.72,945
2955,Self-Help id,Books,120.45,585
2956,Self-Help facilis,Books,6875.04,130
2957,Self-Help sed,Books,2024.13,278
2958,Self-Help nisi,Books,350.65,803
2959,Self-Help fugiat,Books,2746.38,276
2960,Self-Help autem,Books,95.12,730
2961,Self-Help atque,Books,145.16,466
2962,Self-Help atque,Books,200.68,229
2963,Self-Help ipsam,Books,226.14,636
2964,Self-Help assumenda,Books,102.49,302
2965,Self-Help ex,Books,3131.39,720
2966,Self-Help magni,Books,339.11,948
2967,Self-Help praesentium,Books,848.41,512
2968,Self-Help veniam,Books,212.53,214
2969,Self-Help nobis,Books,32.58,135
2970,Self-Help ex,Books,749.72,148
2971,Self-Help magnam,Books,28.4,883
2972,Self-Help reiciendis,Books,451.09,85
2973,Self-Help aut,Books,64.21,472
2974,Self-Help dignissimos,Books,9852.91,186
2975,Self-Help ipsum,Books,1961.87,930
2976,Self-Help accusantium,Books,585.95,740
2977,Self-Help velit,Books,3328.14,465
2978,Self-Help voluptate,Books,140.49,99
2979,Self-Help totam,Books,1129.84,839
2980,Self-Help dolores,Books,674.74,708
2981,Self-Help sed,Books,742.96,1000
2982,Self-Help adipisci,Books,3371.59,875
2983,Self-Help reprehenderit,Books,1500.19,337
2984,Self-Help mollitia,Books,771.0,693
2985,Self-Help distinctio,Books,41.77,365
2986,Self-Help laboriosam,Books,118.46,736
2987,Self-Help sequi,Books,415.94,76
2988,Self-Help distinctio,Books,575.17,573
2989,Self-Help nostrum,Books,91.77,565
2990,Self-Help praesentium,Books,18622.45,307
2991,Self-Help maxime,Books,4861.97,922
2992,Self-Help voluptatem,Books,1233.72,317
2993,Self-Help et,Books,557.05,881
2994,Self-Help consequuntur,Books,363.69,171
2995,Self-Help voluptatibus,Books,119.91,738
2996,Self-Help eveniet,Books,561.62,736
2997,Self-Help a,Books,736.0,959
2998,Self-Help porro,Books,77.63,727
2999,Self-Help magnam,Books,825.4,663
3000,Self-Help ex,Books,396.12,188
3001,Technical Book libero,Books,28.59,822
3002,Technical Book laudantium,Books,137.56,380
3003,Technical Book inventore,Books,268.86,530
